| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 129  |                                                                                       Onapristone                                                                                       |    NLRP3    |      8.17     |
| 130  |                                                  2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide                                                 |    NLRP3    |      8.17     |
| 131  |                                                                                        Befunolol                                                                                        |    NLRP3    |      8.16     |
| 132  |                                                                                        Maraviroc                                                                                        |    NLRP3    |      8.16     |
| 133  |                                                                                        Mevastatin                                                                                       |    NLRP3    |      8.16     |
| 134  |                                                                                         Atropine                                                                                        |    NLRP3    |      8.16     |
| 135  |                                                                                        Ulimorelin                                                                                       |    NLRP3    |      8.16     |
| 136  |                                                       N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE                                                       |    NLRP3    |      8.16     |
| 137  |                                                                                        Ledipasvir                                                                                       |    NLRP3    |      8.15     |
| 138  |                                                                                        Cortivazol                                                                                       |    NLRP3    |      8.15     |
| 139  |                                                                                       Cinolazepam                                                                                       |    NLRP3    |      8.15     |
| 140  |                                                           4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide                                                           |    NLRP3    |      8.14     |
| 141  |                                                                                       Desogestrel                                                                                       |     ZBP1    |      8.14     |
| 142  |                                                      (2S)-1-(3H-Indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine                                                      |    NLRP3    |      8.14     |
| 143  |                                                               17-HYDROXY-18A-HOMO-19-NOR-17ALPHA-PREGNA-4,9,11-TRIEN-3-ONE                                                              |    NLRP3    |      8.14     |
| 144  |                                                                                         Tibolone                                                                                        |    NLRP3    |      8.14     |
| 145  |                                                                                       Fluticasone                                                                                       |     ZBP1    |      8.13     |
| 146  |                                                                           Di-Stearoyl-3-Sn-Phosphatidylcholine                                                                          |     ZBP1    |      8.13     |
| 147  |                                                                                       Bimatoprost                                                                                       |    NLRP3    |      8.13     |
| 148  |                                                                                        ORG-34517                                                                                        |    NLRP3    |      8.12     |
| 149  |                                                                                       Enrofloxacin                                                                                      |    NLRP3    |      8.12     |
| 150  |                                                     5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine                                                     |    NLRP3    |      8.12     |
| 151  |                                                                                       Rocaglamide                                                                                       |     ZBP1    |      8.12     |
| 152  |                                                                                        Alisertib                                                                                        |    NLRP3    |      8.11     |
| 153  |                                       [4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium                                      |    NLRP3    |      8.10     |
| 154  |                                                                                        CRA_10656                                                                                        |    NLRP3    |      8.10     |
| 155  |                                                                                        Mexazolam                                                                                        |    NLRP3    |      8.10     |
| 156  |                                                                                        Podofilox                                                                                        |    NLRP3    |      8.09     |
| 157  |                                                                                        Silibinin                                                                                        |    NLRP3    |      8.09     |
| 158  |                                                                                Tetrastearoyl cardiolipin                                                                                |    NLRP3    |      8.09     |
| 159  |                                           6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine                                           |    NLRP3    |      8.09     |
| 160  |                                                                                        Bumetanide                                                                                       |     ZBP1    |      8.08     |
| 161  |                                                                                  Testosterone cypionate                                                                                 |     ZBP1    |      8.08     |
| 162  |                                                                                      Bafilomycin A1                                                                                     |     ZBP1    |      8.08     |
| 163  |                                                   N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE                                                   |    NLRP3    |      8.08     |
| 164  |                                                                                        Trilostane                                                                                       |    NLRP3    |      8.07     |
| 165  |                                                                                      Norelgestromin                                                                                     |     ZBP1    |      8.06     |
| 166  |                                                                                 Fluprednisolone acetate                                                                                 |     ZBP1    |      8.06     |
| 167  |                                                                                        Dienogest                                                                                        |    NLRP3    |      8.06     |
| 168  |                                                                                     Acetyldigitoxin                                                                                     |    NLRP3    |      8.06     |
| 169  |                                                                                        Digitoxin                                                                                        |    NLRP3    |      8.06     |
| 170  |                                                  3''-(Beta-Chloroethyl)-2'',4''-Dioxo-3, 5''-Spiro-Oxazolidino-4-Deacetoxy-Vinblastine                                                  |     ZBP1    |      8.06     |
| 171  |                                                              N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide                                                              |     ZBP1    |      8.05     |
| 172  |                                                        4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile                                                       |    NLRP3    |      8.05     |
| 173  |                                                                                         SLx-4090                                                                                        |    NLRP3    |      8.05     |
| 174  |                                                                                      Staurosporine                                                                                      |    NLRP3    |      8.05     |
| 175  |                                                                                       Levobunolol                                                                                       |    NLRP3    |      8.05     |
| 176  |                                                                           17-METHYL-17-ALPHA-DIHYDROEQUILENIN                                                                           |     ZBP1    |      8.05     |
| 177  |                                                     N-(5-{[(2S)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1H-indazol-3-yl)benzamide                                                     |    NLRP3    |      8.04     |
| 178  |                                                                                        Nelfinavir                                                                                       |     ZBP1    |      8.04     |
| 179  |                                                                                       Oxymetholone                                                                                      |    NLRP3    |      8.04     |
| 180  |                                                                                    Estradiol benzoate                                                                                   |     ZBP1    |      8.04     |
| 181  |                                                                                       Dexanabinol                                                                                       |    NLRP3    |      8.04     |
| 182  |                                              N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide                                              |    NLRP3    |      8.03     |
| 183  |                                                                                          Rutin                                                                                          |    NLRP3    |      8.03     |
| 184  |                                                                                    Dihydroergotamine                                                                                    |    NLRP3    |      8.03     |
| 185  |                                                                                        Ergotamine                                                                                       |    NLRP3    |      8.03     |
| 186  |                                                                                        Moexipril                                                                                        |    NLRP3    |      8.03     |
| 187  |                                                                                        Travoprost                                                                                       |    NLRP3    |      8.03     |
| 188  |                                                   N-[[2-METHYL-4-HYDROXYCARBAMOYL]BUT-4-YL-N]-BENZYL-P-[PHENYL]-P-[METHYL]PHOSPHINAMID                                                  |    NLRP3    |      8.02     |
| 189  |                                           (3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL                                           |    NLRP3    |      8.02     |
| 190  |                                                                                       Glecaprevir                                                                                       |     ZBP1    |      8.02     |
| 191  |                                             4-[(4-METHYL-1-PIPERAZINYL)METHYL]-N-[3-[[4-(3-PYRIDINYL)-2-PYRIMIDINYL]AMINO]PHENYL]-BENZAMIDE                                             |    NLRP3    |      8.02     |
| 192  |                                                                                     13-Acetylphorbol                                                                                    |     ZBP1    |      8.02     |
| 193  |                                                                                       Naveglitazar                                                                                      |    NLRP3    |      8.02     |
| 194  |                                                                                        Vindesine                                                                                        |     ZBP1    |      8.02     |
| 195  |                                                              D-phenylalanyl-N-{4-[amino(iminio)methyl]benzyl}-L-prolinamide                                                             |    NLRP3    |      8.02     |
| 196  |                                                5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine                                                |    NLRP3    |      8.01     |
| 197  |                                                                                       Pregnenolone                                                                                      |    NLRP3    |      8.01     |
| 198  |                                                                                       Simvastatin                                                                                       |    NLRP3    |      8.01     |
| 199  |                                                                                      Ethylmorphine                                                                                      |    NLRP3    |      8.01     |
