| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 177  |                                                                                      Fluprednidene                                                                                      |     ZBP1    |      6.10     |
| 178  |                                                                                         Iclaprim                                                                                        |     ZBP1    |      6.10     |
| 179  |                                                        (2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID                                                        |     ZBP1    |      6.10     |
| 180  |                                                                                      Flurithromycin                                                                                     |     ZBP1    |      6.10     |
| 181  |                                                                                  Clobetasol propionate                                                                                  |     ZBP1    |      6.10     |
| 182  |                                                                                       Etonogestrel                                                                                      |    NLRP3    |      6.10     |
| 183  |                               (2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE                              |     ZBP1    |      6.09     |
| 184  |                                                                                   Telapristone acetate                                                                                  |     ZBP1    |      6.09     |
| 185  |                                                                                         Mazindol                                                                                        |     ZBP1    |      6.09     |
| 186  |                                                                                 Indigotindisulfonic acid                                                                                |     ZBP1    |      6.09     |
| 187  |                                                                                          IC261                                                                                          |    NLRP3    |      6.09     |
| 188  |                                                                                 Hydrocortisone butyrate                                                                                 |     ZBP1    |      6.09     |
| 189  |                                   2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHANESULFONAMIDE                                   |     ZBP1    |      6.09     |
| 190  |                                                                                     5-fluorouridine                                                                                     |     ZBP1    |      6.09     |
| 191  |                                                                                         Equilin                                                                                         |     ZBP1    |      6.09     |
| 192  |                                         2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid                                         |     ZBP1    |      6.09     |
| 193  |                                                     3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione                                                    |     ZBP1    |      6.09     |
| 194  |                                                                                        Clozapine                                                                                        |     ZBP1    |      6.09     |
| 195  |                                                                                       Trabectedin                                                                                       |    NLRP3    |      6.08     |
| 196  |                                                                                       Medrogestone                                                                                      |     ZBP1    |      6.08     |
| 197  |                                                                              L-erythro-7,8-dihydrobiopterin                                                                             |     ZBP1    |      6.08     |
| 198  |                                                                                        Naloxegol                                                                                        |     ZBP1    |      6.08     |
| 199  |                                                                                        Daglutril                                                                                        |     ZBP1    |      6.08     |
