| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 113  |                                          4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol                                          |    NLRP3    |      7.45     |
| 114  |                                                                                        L-709,587                                                                                        |     ZBP1    |      7.45     |
| 115  |                                                                                         Elbasvir                                                                                        |    NLRP3    |      7.45     |
| 116  |                                                                                       Rifapentine                                                                                       |    NLRP3    |      7.44     |
| 117  |                                              6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide                                             |     ZBP1    |      7.44     |
| 118  |                                                                                         PPL-100                                                                                         |     ZBP1    |      7.44     |
| 119  |                                                                        6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE                                                                        |    NLRP3    |      7.44     |
| 120  |                                        N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide                                       |    NLRP3    |      7.43     |
| 121  |                                                                                       Gilteritinib                                                                                      |     ZBP1    |      7.43     |
| 122  |                                                        4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium                                                        |     ZBP1    |      7.43     |
| 123  |                                        N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide                                       |     ZBP1    |      7.43     |
| 124  |                                    2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol                                    |    NLRP3    |      7.42     |
| 125  |                                              (3S)-4-{[4-(BUT-2-YNYLOXY)PHENYL]SULFONYL}-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE                                              |    NLRP3    |      7.42     |
| 126  |                                              (3S)-4-{[4-(BUT-2-YNYLOXY)PHENYL]SULFONYL}-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE                                              |     ZBP1    |      7.42     |
| 127  |                                              N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide                                              |    NLRP3    |      7.42     |
| 128  |                                            (7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one                                           |    NLRP3    |      7.41     |
| 129  |                                                                                        L-709,587                                                                                        |    NLRP3    |      7.41     |
| 130  |                                                                                       Gilteritinib                                                                                      |    NLRP3    |      7.41     |
| 131  |                                                                                         PPL-100                                                                                         |    NLRP3    |      7.40     |
| 132  |                                                                                      Physostigmine                                                                                      |     ZBP1    |      7.40     |
| 133  |                                                                                        Copanlisib                                                                                       |     ZBP1    |      7.40     |
| 134  |                                                                                        Cimicoxib                                                                                        |    NLRP3    |      7.39     |
| 135  |                                                                                        Lapatinib                                                                                        |    NLRP3    |      7.39     |
| 136  |                                           4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM                                           |    NLRP3    |      7.39     |
| 137  |                                                                1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE                                                                |     ZBP1    |      7.38     |
| 138  |                                                                                        Calcitriol                                                                                       |    NLRP3    |      7.38     |
| 139  |                                                                                        Lapatinib                                                                                        |     ZBP1    |      7.38     |
| 140  |                                                                                        Calcitriol                                                                                       |     ZBP1    |      7.38     |
| 141  |                                                                                       Zofenoprilat                                                                                      |     ZBP1    |      7.37     |
| 142  |                                           4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM                                           |     ZBP1    |      7.37     |
| 143  |                                            (7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one                                           |     ZBP1    |      7.37     |
| 144  |                                                                                        Copanlisib                                                                                       |    NLRP3    |      7.37     |
| 145  |                                                                                       Rifapentine                                                                                       |     ZBP1    |      7.36     |
| 146  |                                                                                      Methazolamide                                                                                      |     ZBP1    |      7.36     |
| 147  |                                                                                       Piclidenoson                                                                                      |     ZBP1    |      7.36     |
| 148  |                         N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine                         |     ZBP1    |      7.35     |
| 149  |                                                                1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE                                                                |    NLRP3    |      7.35     |
| 150  |                                                                                      Physostigmine                                                                                      |    NLRP3    |      7.35     |
| 151  |                                                                                       Piclidenoson                                                                                      |    NLRP3    |      7.34     |
| 152  |                                                                                        Sertindole                                                                                       |    NLRP3    |      7.34     |
| 153  |                                                                                       Zofenoprilat                                                                                      |    NLRP3    |      7.34     |
| 154  |                                                                N-(3-cyclopropyl-1H-pyrazol-5-yl)-2-(2-naphthyl)acetamide                                                                |    NLRP3    |      7.34     |
| 155  |                                                                N-(3-cyclopropyl-1H-pyrazol-5-yl)-2-(2-naphthyl)acetamide                                                                |     ZBP1    |      7.33     |
| 156  |                                                                                      Methazolamide                                                                                      |    NLRP3    |      7.33     |
| 157  |                                                                                          AL5300                                                                                         |     ZBP1    |      7.33     |
| 158  |                         N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine                         |    NLRP3    |      7.32     |
| 159  |                                                 N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide                                                 |     ZBP1    |      7.32     |
| 160  |                                                                                       Onapristone                                                                                       |    NLRP3    |      7.32     |
| 161  |                                                        4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE                                                        |     ZBP1    |      7.31     |
| 162  |                                                                                          AL5300                                                                                         |    NLRP3    |      7.31     |
| 163  |                                                                                        Niraparib                                                                                        |    NLRP3    |      7.30     |
| 164  |                                                 N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide                                                 |    NLRP3    |      7.29     |
