|  Rank |          Drug Name          | Target Name | Binding Score |
|  188  | IJWPAFMIFNSIGD-UHFFFAOYSA-N |  A0A6B9WHD5 |     38.23     |
|  189  | KGSZHKRKHXOAMG-HQKKAZOISA-N |  A0A6B9WHK4 |     38.23     |
|  190  | FRYUKTHFAUUZRK-HYBUGGRVSA-N |    P29990   |     38.23     |
|  191  | MPMFCABZENCRHV-UHFFFAOYSA-N |  A0A6B9WHD5 |     38.20     |
|  192  | DCRWIATZWHLIPN-UHFFFAOYSA-N |  A0A1S4F2T6 |     38.19     |
|  193  | QAWIHIJWNYOLBE-OKKQSCSOSA-N |  A0A6M3GXE4 |     38.18     |
|  194  | MPMFCABZENCRHV-UHFFFAOYSA-N |  A0A6B9WHL6 |     38.16     |
|  195  | OPYGFNJSCUDTBT-PMLPCWDUSA-N |  A0A6B9WHH1 |     38.16     |
|  196  | MHAJPDPJQMAIIY-UHFFFAOYSA-N |  A0A6B9WHJ8 |     38.14     |
|  197  | CMJCXYNUCSMDBY-ZDUSSCGKSA-N |  A0A6B9WHK4 |     38.13     |
|  198  | GXFAIFRPOKBQRV-QPEQYQDCSA-N |    Q86825   |     38.07     |
|  199  | AAFJXZWCNVJTMK-GUCUJZIJSA-N |    Q86825   |     38.06     |
|  200  | NJDRXTDGYFKORP-LLVKDONJSA-N |  A0A6M3GXH9 |     38.06     |
|  201  | YFGQJKBUXPKSAW-OQHPCPMASA-N |    P17763   |     38.04     |
|  202  | DTGZHCFJNDAHEN-RCBISRMCSA-N |  A0A1S4F2T6 |     38.04     |
|  203  | XDSXYMOZKDUASY-INIZCTEOSA-N |    Q86825   |     37.97     |
|  204  | FJEJHJINOKKDCW-INIZCTEOSA-N |  A0A6M3GXE4 |     37.96     |
|  205  | VUGOJEFYZBZZBP-RMVMEJTISA-N |  A0A6M3GXH9 |     37.96     |
|  206  | QZUCKCLSVBFSOS-INIZCTEOSA-N |  A0A6M3GXH9 |     37.93     |
|  207  | RWZVPVOZTJJMNU-UHFFFAOYSA-N |  A0A1S4F2S4 |     37.89     |
|  208  | YTAOBBFIOAEMLL-REQDGWNSSA-N |    Q6YMS1   |     37.84     |
|  209  | DPSPPJIUMHPXMA-UHFFFAOYSA-N |    P27915   |     37.84     |
|  210  | XCOWUOOCXCXCNS-UHFFFAOYSA-N |  A0A6M3GXE4 |     37.78     |
