drug_id,partner_id,gene_name,substrate,inducer,inhibitor
DB04348,BE0003667,SLC51A,1,0,0
DB04348,BE0003668,SLC51B,1,0,0
DB04348,BE0003659,SLCO1B3,1,0,0
DB04348,BE0000030,SLC7A11,0,0,0
DB04398,BE0000440,SLC16A7,1,0,1
DB04398,BE0001042,SLCO2B1,1,0,1
DB04398,BE0000669,SLC16A1,1,0,1
DB04398,BE0003654,SLC16A10,1,0,1
DB04398,BE0003655,SLCO2A1,0,0,1
DB04398,BE0000449,SLC16A3,1,0,0
DB04485,BE0003672,SLC28A3,0,0,0
DB04519,BE0001066,SLC22A6,0,0,1
DB04519,BE0003645,SLC22A8,0,0,1
DB04519,BE0000879,SLC22A11,0,0,1
DB04540,BE0001032,ABCB1,0,0,1
DB04540,BE0001067,ABCG2,0,1,0
DB04551,BE0003655,SLCO2A1,0,0,1
DB04552,BE0000440,SLC16A7,0,0,1
DB04552,BE0000669,SLC16A1,0,0,1
DB04557,BE0003655,SLCO2A1,1,0,0
DB04573,BE0003642,SLCO1A2,0,0,1
DB04573,BE0001032,ABCB1,1,1,0
DB04574,BE0003657,SLC47A1,1,0,0
DB04574,BE0004752,SLC47A2,1,0,0
DB04630,BE0001032,ABCB1,1,1,0
DB04630,BE0000106,SLC22A5,0,0,1
DB04630,BE0003642,SLCO1A2,0,0,1
DB04690,BE0001032,ABCB1,1,0,0
DB04690,BE0001067,ABCG2,1,0,0
DB04789,BE0001069,ABCC2,0,0,1
DB04830,BE0003648,SLC22A1,1,0,0
DB04832,BE0001032,ABCB1,0,0,1
DB04840,BE0001032,ABCB1,1,0,0
DB04850,BE0001004,SLCO1B1,0,0,1
DB04855,BE0001032,ABCB1,0,0,1
DB04855,BE0003647,SLC22A2,0,0,1
DB04855,BE0003648,SLC22A1,0,0,1
DB04855,BE0001004,SLCO1B1,0,0,1
DB04855,BE0003659,SLCO1B3,0,0,1
DB04855,BE0003645,SLC22A8,0,0,1
DB04868,BE0001032,ABCB1,1,0,1
DB04868,BE0001067,ABCG2,1,0,1
DB04868,BE0003541,UGT1A1,0,0,1
DB04868,BE0001004,SLCO1B1,0,0,1
DB04881,BE0001067,ABCG2,0,0,1
DB04881,BE0001004,SLCO1B1,0,0,1
DB04948,BE0002369,ABCB5,0,0,1
DB04948,BE0003657,SLC47A1,0,0,1
DB05015,BE0001032,ABCB1,1,0,0
DB05039,BE0001032,ABCB1,1,0,0
DB05154,BE0003645,SLC22A8,0,0,1
DB05239,BE0001004,SLCO1B1,1,0,0
DB05239,BE0003659,SLCO1B3,1,0,1
DB05239,BE0001067,ABCG2,0,0,0
DB05260,BE0004850,TFRC,0,0,0
DB05294,BE0000785,ABCC1,0,0,1
DB05294,BE0001067,ABCG2,0,0,1
DB05294,BE0003647,SLC22A2,0,0,1
DB05381,BE0003647,SLC22A2,1,0,1
DB05381,BE0003648,SLC22A1,0,0,0
DB05381,BE0003650,SLC22A3,0,0,1
DB05381,BE0000106,SLC22A5,0,0,1
DB05383,BE0003647,SLC22A2,0,0,1
DB05521,BE0001032,ABCB1,1,0,1
DB05540,BE0000030,SLC7A11,0,0,0
DB05676,BE0001032,ABCB1,1,0,0
DB05773,BE0001032,ABCB1,1,0,0
DB05804,BE0003645,SLC22A8,0,0,0
DB05804,BE0003642,SLCO1A2,0,0,0
DB05804,BE0001004,SLCO1B1,0,0,0
DB05804,BE0003659,SLCO1B3,0,0,0
DB05804,BE0001042,SLCO2B1,0,0,0
DB05804,BE0004710,SLC10A6,0,0,0
DB05804,BE0000703,ABCB11,1,0,0
DB05812,BE0000785,ABCC1,0,0,1
DB05889,BE0001032,ABCB1,1,0,0
DB05928,BE0001061,ABCC3,0,0,0
DB05928,BE0001067,ABCG2,0,1,1
DB05928,BE0001004,SLCO1B1,0,0,1
DB05928,BE0001042,SLCO2B1,0,0,1
DB05928,BE0003659,SLCO1B3,0,0,1
DB05928,BE0001032,ABCB1,0,0,1
DB06151,BE0001004,SLCO1B1,0,0,1
DB06151,BE0001066,SLC22A6,0,0,0
DB06176,BE0001032,ABCB1,1,0,0
DB06176,BE0003659,SLCO1B3,1,0,0
DB06191,BE0001004,SLCO1B1,0,0,1
DB06207,BE0001032,ABCB1,1,0,0
DB06207,BE0003641,ABCB4,1,0,0
DB06210,BE0001004,SLCO1B1,0,0,1
DB06210,BE0001067,ABCG2,0,0,1
DB06211,BE0003645,SLC22A8,1,0,0
DB06212,BE0001032,ABCB1,1,0,1
DB06215,BE0000510,TF,0,0,0
DB06215,BE0000085,FTL,0,0,0
DB06215,BE0000399,FTH1,0,0,0
DB06228,BE0001032,ABCB1,1,0,0
DB06228,BE0001067,ABCG2,1,0,0
DB06262,BE0000486,SLC6A2,1,0,0
DB06262,BE0003654,SLC16A10,0,0,1
DB06263,BE0002369,ABCB5,1,0,0
DB06282,BE0000879,SLC22A11,1,0,0
DB06287,BE0001032,ABCB1,1,0,1
DB06290,BE0001032,ABCB1,1,0,1
DB06290,BE0001004,SLCO1B1,1,0,1
DB06290,BE0003659,SLCO1B3,1,0,1
DB06290,BE0001069,ABCC2,1,0,1
DB06290,BE0001067,ABCG2,1,0,1
DB06290,BE0001042,SLCO2B1,1,0,0
DB06290,BE0003644,SLC10A1,0,0,1
DB06290,BE0000703,ABCB11,0,0,1
DB06292,BE0001032,ABCB1,1,0,0
DB06335,BE0000785,ABCC1,1,0,0
DB06335,BE0003653,SLCO4C1,1,0,0
DB06335,BE0003645,SLC22A8,1,0,0
DB06403,BE0001032,ABCB1,1,0,0
DB06403,BE0001004,SLCO1B1,1,0,0
DB06403,BE0003659,SLCO1B3,1,0,0
DB06414,BE0001032,ABCB1,0,1,0
DB06414,BE0003641,ABCB4,0,0,1
DB06480,BE0001032,ABCB1,1,0,0
DB06554,BE0000536,SLC36A1,1,0,0
DB06589,BE0001032,ABCB1,1,0,0
DB06589,BE0001067,ABCG2,1,0,0
DB06589,BE0001004,SLCO1B1,0,0,1
DB06589,BE0003541,UGT1A1,0,0,1
DB06603,BE0001032,ABCB1,1,0,0
DB06605,BE0001032,ABCB1,1,0,0
DB06605,BE0001067,ABCG2,1,0,0
DB06608,BE0003647,SLC22A2,0,0,1
DB06608,BE0003657,SLC47A1,0,0,1
DB06608,BE0004752,SLC47A2,0,0,1
DB06616,BE0001032,ABCB1,1,0,1
DB06626,BE0001032,ABCB1,1,0,0
DB06626,BE0001004,SLCO1B1,1,0,1
DB06636,BE0001032,ABCB1,0,0,1
DB06637,BE0003647,SLC22A2,1,0,0
DB06654,BE0001067,ABCG2,0,0,1
DB06654,BE0003661,SLCO3A1,1,0,0
DB06691,BE0000757,SLC22A4,0,0,0
DB06691,BE0000106,SLC22A5,0,0,0
DB06695,BE0001032,ABCB1,1,0,0
DB06702,BE0001032,ABCB1,1,0,0
DB06704,BE0000486,SLC6A2,1,0,0
DB06710,BE0003642,SLCO1A2,0,1,1
DB06710,BE0003645,SLC22A8,0,1,0
DB06721,BE0001004,SLCO1B1,1,0,0
DB06772,BE0001032,ABCB1,1,0,1
DB06772,BE0001067,ABCG2,0,0,1
DB06772,BE0001004,SLCO1B1,0,0,1
DB06772,BE0003659,SLCO1B3,0,0,1
DB06778,BE0000530,ALB,0,0,0
DB06778,BE0001140,CP,0,0,0
DB06784,BE0004850,TFRC,1,0,0
DB06784,BE0000085,FTL,1,0,0
DB06784,BE0000399,FTH1,1,0,0
DB06796,BE0008685,SLC11A2,1,0,0
DB06813,BE0004711,SLC19A1,1,0,0
DB06824,BE0008217,GPC1,1,0,0
DB08795,BE0000106,SLC22A5,0,0,1
DB08795,BE0001018,SLC15A1,0,0,1
DB08795,BE0001134,SLC15A2,0,0,1
DB08816,BE0001032,ABCB1,1,0,1
DB08820,BE0001032,ABCB1,0,0,1
DB08824,BE0000647,SLC6A3,0,0,0
DB08827,BE0001032,ABCB1,0,0,1
DB08828,BE0001032,ABCB1,1,0,0
DB08828,BE0001067,ABCG2,0,0,1
DB08830,BE0001057,SLC2A1,0,0,0
DB08831,BE0001057,SLC2A1,0,0,0
DB08833,BE0003642,SLCO1A2,0,0,0
DB08833,BE0000030,SLC7A11,0,0,0
DB08834,BE0003642,SLCO1A2,0,0,0
DB08834,BE0000030,SLC7A11,0,0,0
DB08835,BE0000536,SLC36A1,1,0,0
DB08836,BE0001018,SLC15A1,0,0,0
DB08836,BE0003642,SLCO1A2,0,0,0
DB08837,BE0003648,SLC22A1,0,0,0
DB08837,BE0003647,SLC22A2,1,0,0
DB08837,BE0003650,SLC22A3,0,0,0
DB08837,BE0000757,SLC22A4,0,0,0
DB08837,BE0000106,SLC22A5,0,0,0
DB08837,BE0003645,SLC22A8,0,0,0
DB08837,BE0003657,SLC47A1,1,0,0
DB08838,BE0003648,SLC22A1,1,0,0
DB08838,BE0003647,SLC22A2,1,0,0
DB08838,BE0003650,SLC22A3,1,0,0
DB08838,BE0004769,SLC7A7,1,0,0
DB08839,BE0003647,SLC22A2,0,0,0
DB08840,BE0003647,SLC22A2,0,0,0
DB08840,BE0003657,SLC47A1,1,0,0
DB08840,BE0004752,SLC47A2,1,0,0
DB08841,BE0003650,SLC22A3,0,0,0
DB08842,BE0000106,SLC22A5,0,0,0
DB08842,BE0004785,Slc22a21,1,0,0
DB08843,BE0001066,SLC22A6,0,0,0
DB08844,BE0001066,SLC22A6,0,0,0
DB08844,BE0003645,SLC22A8,0,0,0
DB08844,BE0004783,SLC2A9,1,0,0
DB08846,BE0001066,SLC22A6,1,0,1
DB08846,BE0000879,SLC22A11,0,0,0
DB08847,BE0000536,SLC36A1,0,0,0
DB08849,BE0000536,SLC36A1,0,0,0
DB08855,BE0001004,SLCO1B1,0,0,0
DB08855,BE0003659,SLCO1B3,0,0,0
DB08856,BE0001004,SLCO1B1,0,0,0
DB08857,BE0001004,SLCO1B1,0,0,0
DB08858,BE0001004,SLCO1B1,0,0,0
DB08860,BE0001004,SLCO1B1,1,0,1
DB08860,BE0003659,SLCO1B3,1,0,0
DB08860,BE0001042,SLCO2B1,1,0,0
DB08860,BE0003644,SLC10A1,1,0,0
DB08860,BE0001067,ABCG2,1,0,0
DB08860,BE0001032,ABCB1,1,0,0
DB08860,BE0001069,ABCC2,1,0,0
DB08860,BE0000703,ABCB11,1,0,0
DB08861,BE0003659,SLCO1B3,0,0,0
DB08862,BE0003659,SLCO1B3,1,0,0
DB08862,BE0001004,SLCO1B1,1,0,1
DB08862,BE0001042,SLCO2B1,0,0,1
DB08864,BE0001032,ABCB1,0,0,1
DB08864,BE0001067,ABCG2,0,0,1
DB08864,BE0001004,SLCO1B1,0,0,1
DB08864,BE0003659,SLCO1B3,0,0,1
DB08865,BE0001032,ABCB1,1,0,1
DB08870,BE0002369,ABCB5,1,0,0
DB08872,BE0004708,SLC5A8,1,0,0
DB08872,BE0000094,SLC5A6,1,0,0
DB08873,BE0001032,ABCB1,0,0,1
DB08874,BE0001032,ABCB1,1,0,1
DB08878,BE0001048,SLC46A1,0,0,0
DB08880,BE0001067,ABCG2,1,0,1
DB08880,BE0001004,SLCO1B1,0,0,1
DB08881,BE0000785,ABCC1,1,0,1
DB08881,BE0001067,ABCG2,1,0,1
DB08882,BE0001032,ABCB1,1,0,0
DB08882,BE0003648,SLC22A1,0,0,1
DB08882,BE0003647,SLC22A2,1,0,1
DB08882,BE0003650,SLC22A3,0,0,1
DB08884,BE0001004,SLCO1B1,1,0,0
DB08884,BE0003659,SLCO1B3,1,0,0
DB08884,BE0001061,ABCC3,1,0,0
DB08884,BE0001069,ABCC2,1,0,0
DB08884,BE0001188,ABCC4,1,0,0
DB08889,BE0001032,ABCB1,1,0,0
DB08892,BE0000669,SLC16A1,1,0,0
DB08893,BE0001032,ABCB1,1,0,1
DB08893,BE0003642,SLCO1A2,1,0,0
DB08896,BE0001032,ABCB1,1,0,1
DB08896,BE0001067,ABCG2,0,0,1
DB08899,BE0001032,ABCB1,0,0,1
DB08901,BE0001032,ABCB1,1,0,1
DB08901,BE0001067,ABCG2,1,0,1
DB08906,BE0001032,ABCB1,1,0,0
DB08906,BE0001004,SLCO1B1,0,0,1
DB08907,BE0001032,ABCB1,1,0,1
DB08907,BE0001069,ABCC2,1,0,0
DB08907,BE0001067,ABCG2,0,0,0
DB08910,BE0001032,ABCB1,1,0,0
DB08912,BE0001032,ABCB1,1,0,0
DB08912,BE0001067,ABCG2,1,0,1
DB08912,BE0001004,SLCO1B1,0,0,1
DB08912,BE0003659,SLCO1B3,0,0,1
DB08912,BE0001066,SLC22A6,0,0,1
DB08912,BE0003645,SLC22A8,0,0,1
DB08916,BE0001032,ABCB1,1,0,1
DB08916,BE0001067,ABCG2,1,0,1
DB08918,BE0001032,ABCB1,1,0,0
DB08930,BE0003647,SLC22A2,0,0,1
DB08930,BE0001067,ABCG2,1,0,0
DB08930,BE0001066,SLC22A6,0,0,1
DB08930,BE0003645,SLC22A8,0,0,1
DB08931,BE0001067,ABCG2,1,0,0
DB08934,BE0001032,ABCB1,1,0,0
DB08934,BE0001067,ABCG2,1,0,0
DB08949,BE0004708,SLC5A8,1,0,0
DB09008,BE0001066,SLC22A6,1,0,0
DB09008,BE0003645,SLC22A8,1,0,1
DB09027,BE0001032,ABCB1,1,0,0
DB09027,BE0001067,ABCG2,0,0,0
DB09054,BE0001067,ABCG2,1,0,0
DB09054,BE0001032,ABCB1,1,0,1
DB09054,BE0001004,SLCO1B1,0,0,1
DB09054,BE0003659,SLCO1B3,0,0,1
DB09060,BE0001069,ABCC2,1,0,0
DB09060,BE0003645,SLC22A8,1,0,0
DB09061,BE0000785,ABCC1,0,0,1
DB09061,BE0001067,ABCG2,0,0,1
DB09061,BE0001204,SLC29A1,0,0,1
DB09063,BE0001032,ABCB1,1,0,0
DB09065,BE0001032,ABCB1,0,0,1
DB09065,BE0001067,ABCG2,0,0,1
DB09065,BE0001004,SLCO1B1,0,0,1
DB09065,BE0003659,SLCO1B3,0,0,1
DB09073,BE0001032,ABCB1,1,0,1
DB09073,BE0001067,ABCG2,1,0,1
DB09073,BE0003648,SLC22A1,0,0,1
DB09074,BE0001032,ABCB1,1,0,0
DB09074,BE0001067,ABCG2,0,0,1
DB09075,BE0001032,ABCB1,1,0,0
DB09076,BE0001032,ABCB1,1,0,0
DB09078,BE0001032,ABCB1,1,0,0
DB09078,BE0001067,ABCG2,1,0,0
DB09078,BE0001066,SLC22A6,0,0,1
DB09078,BE0003645,SLC22A8,0,0,1
DB09078,BE0003647,SLC22A2,0,0,1
DB09078,BE0001004,SLCO1B1,0,0,1
DB09078,BE0000703,ABCB11,0,0,1
DB09079,BE0001032,ABCB1,1,0,1
DB09079,BE0003648,SLC22A1,1,0,1
DB09079,BE0001067,ABCG2,0,0,0
DB09099,BE0001032,ABCB1,1,0,0
DB09102,BE0001032,ABCB1,0,0,1
DB09102,BE0001004,SLCO1B1,0,0,1
DB09102,BE0003659,SLCO1B3,0,0,1
DB09102,BE0001067,ABCG2,0,0,1
DB09130,BE0003649,SLC31A1,1,0,0
DB09130,BE0008685,SLC11A2,1,0,0
DB09130,BE0003666,ATP7A,1,0,0
DB09130,BE0003664,ATP7B,1,0,0
DB09130,BE0003662,SLC31A2,0,0,0
DB09137,BE0001004,SLCO1B1,1,0,0
DB09137,BE0003659,SLCO1B3,1,0,0
DB09142,BE0003659,SLCO1B3,1,0,0
DB09154,BE0008678,SLC25A21,1,0,0
DB09154,BE0000447,SLC13A2,1,0,0
DB09154,BE0008677,SLC13A5,1,0,0
DB09154,BE0008676,SLC25A1,1,0,0
DB09161,BE0001032,ABCB1,1,0,0
DB09161,BE0000785,ABCC1,1,0,0
DB09183,BE0001067,ABCG2,0,0,1
DB09183,BE0002369,ABCB5,1,0,0
DB09183,BE0001032,ABCB1,1,0,0
DB09194,BE0000749,SLC6A4,0,0,1
DB09194,BE0000486,SLC6A2,0,0,1
DB09194,BE0000647,SLC6A3,0,0,1
DB09198,BE0001004,SLCO1B1,0,0,1
DB09198,BE0003661,SLCO3A1,0,0,1
DB09198,BE0001032,ABCB1,0,0,0
DB09213,BE0001188,ABCC4,0,0,0
DB09213,BE0000785,ABCC1,0,0,0
DB09213,BE0003642,SLCO1A2,0,0,0
DB09213,BE0001066,SLC22A6,0,0,0
DB09213,BE0003645,SLC22A8,0,0,0
DB09213,BE0000879,SLC22A11,0,0,0
DB09213,BE0001042,SLCO2B1,0,0,0
DB09213,BE0001032,ABCB1,0,0,0
DB09237,BE0001032,ABCB1,1,0,0
DB09237,BE0003643,SLC10A2,0,0,1
DB09237,BE0000106,SLC22A5,0,0,1
DB09270,BE0001032,ABCB1,1,0,0
DB09272,BE0001004,SLCO1B1,1,0,1
DB09272,BE0001069,ABCC2,1,0,0
DB09272,BE0003645,SLC22A8,1,0,0
DB09279,BE0001004,SLCO1B1,1,0,0
DB09279,BE0001067,ABCG2,1,0,0
DB09280,BE0001032,ABCB1,0,1,1
DB09291,BE0001067,ABCG2,0,0,1
DB09291,BE0001032,ABCB1,0,0,1
DB09292,BE0001004,SLCO1B1,0,0,1
DB09292,BE0003659,SLCO1B3,0,0,1
DB09296,BE0001032,ABCB1,1,0,0
DB09296,BE0008629,UGT1A4,0,0,1
DB09296,BE0001067,ABCG2,1,0,0
DB09297,BE0001067,ABCG2,0,0,1
DB09297,BE0001032,ABCB1,1,0,0
DB09297,BE0001004,SLCO1B1,1,0,1
DB09297,BE0003659,SLCO1B3,1,0,1
DB09298,BE0001066,SLC22A6,1,0,1
DB09298,BE0001004,SLCO1B1,0,0,1
DB09298,BE0003659,SLCO1B3,0,0,1
DB09298,BE0001042,SLCO2B1,0,0,1
DB09299,BE0001032,ABCB1,1,0,0
DB09299,BE0001188,ABCC4,1,0,0
DB09299,BE0001066,SLC22A6,1,0,0
DB09299,BE0003645,SLC22A8,1,0,0
DB09299,BE0001067,ABCG2,1,0,0
DB09299,BE0001004,SLCO1B1,1,0,0
DB09299,BE0003659,SLCO1B3,1,0,0
DB09326,BE0003949,RHCG,0,0,0
DB09327,BE0003646,SLC22A7,1,0,0
DB09327,BE0001204,SLC29A1,1,0,0
DB09327,BE0004706,SLC29A2,1,0,0
DB09327,BE0004705,SLC28A1,1,0,0
DB09327,BE0004781,SLC28A2,1,0,0
DB09327,BE0003672,SLC28A3,1,0,0
DB09330,BE0001032,ABCB1,1,0,0
DB09330,BE0001067,ABCG2,1,0,0
DB09341,BE0001057,SLC2A1,1,0,0
DB09341,BE0001045,SLC2A2,1,0,0
DB09341,BE0004707,SLC2A3,1,0,0
DB09341,BE0000893,SLC2A4,1,0,0
DB09341,BE0005217,SLC2A6,1,0,0
DB09341,BE0005218,SLC2A7,1,0,0
DB09341,BE0005219,SLC2A8,1,0,0
DB09341,BE0004783,SLC2A9,1,0,0
DB09341,BE0005220,SLC2A10,1,0,0
DB09341,BE0005221,SLC2A11,1,0,0
DB09341,BE0005222,SLC2A12,1,0,0
DB09341,BE0004754,SLC5A1,1,0,0
DB09343,BE0003647,SLC22A2,1,0,0
DB09343,BE0003657,SLC47A1,1,0,0
DB09344,BE0001045,SLC2A2,1,0,0
DB09344,BE0005216,SLC2A5,1,0,0
DB09363,BE0000486,SLC6A2,0,0,1
DB09363,BE0008661,VMAT2,0,0,1
DB09374,BE0001069,ABCC2,0,0,0
DB09374,BE0000703,ABCB11,1,0,0
DB09449,BE0005055,SLC20A1,1,0,0
DB09449,BE0008680,SLC20A2,1,0,0
DB09449,BE0008681,SLC34A1,1,0,0
DB09449,BE0008682,SLC34A2,1,0,0
DB09449,BE0008683,SLC34A3,1,0,0
DB09481,BE0005126,TRPM6,1,0,0
DB09481,BE0008673,SLC41A3,1,0,0
DB09481,BE0008674,CNNM2,1,0,0
DB09481,BE0004624,TRPM7,1,0,0
DB09498,BE0000986,SLC8A1,0,1,0
DB09498,BE0000012,CACNA1I,0,1,0
DB09502,BE0000893,SLC2A4,1,0,0
DB09502,BE0001045,SLC2A2,1,0,0
DB09502,BE0001057,SLC2A1,1,0,0
DB09502,BE0004707,SLC2A3,1,0,0
DB09502,BE0004783,SLC2A9,1,0,0
DB09502,BE0005216,SLC2A5,1,0,0
DB09502,BE0005217,SLC2A6,1,0,0
DB09502,BE0005218,SLC2A7,1,0,0
DB09502,BE0005219,SLC2A8,1,0,0
DB09502,BE0005220,SLC2A10,1,0,0
DB09502,BE0005221,SLC2A11,1,0,0
DB09502,BE0005222,SLC2A12,1,0,0
DB09546,BE0000486,SLC6A2,1,0,0
DB11090,BE0003501,MUC1,1,0,0
DB11093,BE0005102,TRPV6,1,0,0
DB11093,BE0000986,SLC8A1,1,0,0
DB11093,BE0005112,TRPV5,1,0,0
DB11093,BE0000739,RYR1,1,0,0
DB11093,BE0005295,RYR2,1,0,0
DB11093,BE0008712,PKD2L1,1,0,0
DB11093,BE0005296,RYR3,1,0,0
DB11093,BE0008713,PKD1L3,1,0,0
DB11093,BE0008714,CATSPER1,1,0,0
DB11093,BE0008715,CACNA1C,1,0,0
DB11093,BE0008717,CACNA1A,1,0,0
DB11093,BE0008716,CACNA1G,1,0,0
DB11093,BE0008718,CACNA1E,1,0,0
DB11098,BE0000281,SLC12A2,1,0,0
DB11098,BE0000502,SLC12A1,1,0,0
DB11127,BE0005533,SEPP1,0,0,0
DB11251,BE0000643,TTPA,1,0,0
DB11251,BE0000076,SEC14L4,1,0,0
DB11251,BE0000256,SEC14L2,1,0,0
DB11251,BE0000339,SEC14L3,1,0,0
DB11251,BE0005852,APOBR,0,0,0
DB11251,BE0000189,SCARB1,0,0,0
DB11251,BE0001032,ABCB1,0,0,0
DB11256,BE0001048,SLC46A1,1,0,0
DB11256,BE0004711,SLC19A1,1,0,0
DB11348,BE0005055,SLC20A1,1,0,0
DB11348,BE0008680,SLC20A2,1,0,0
DB11348,BE0008681,SLC34A1,1,0,0
DB11348,BE0008682,SLC34A2,1,0,0
DB11348,BE0008683,SLC34A3,1,0,0
DB11348,BE0005102,TRPV6,1,0,0
DB11348,BE0000986,SLC8A1,1,0,0
DB11348,BE0005112,TRPV5,1,0,0
DB11348,BE0000739,RYR1,1,0,0
DB11348,BE0005295,RYR2,1,0,0
DB11348,BE0008712,PKD2L1,1,0,0
DB11348,BE0005296,RYR3,1,0,0
DB11348,BE0008713,PKD1L3,1,0,0
DB11348,BE0008714,CATSPER1,1,0,0
DB11348,BE0008715,CACNA1C,1,0,0
DB11348,BE0008717,CACNA1A,1,0,0
DB11348,BE0008716,CACNA1G,1,0,0
DB11348,BE0008718,CACNA1E,1,0,0
DB11362,BE0001004,SLCO1B1,1,0,0
DB11362,BE0003659,SLCO1B3,1,0,0
DB11362,BE0001032,ABCB1,1,0,0
DB11363,BE0001067,ABCG2,0,0,1
DB11431,BE0001032,ABCB1,1,0,0
DB11431,BE0001067,ABCG2,1,0,0
DB11574,BE0001032,ABCB1,1,0,0
DB11575,BE0001032,ABCB1,1,0,0
DB11575,BE0001004,SLCO1B1,1,0,0
DB11575,BE0003659,SLCO1B3,1,0,0
DB11581,BE0001032,ABCB1,1,0,1
DB11581,BE0001067,ABCG2,0,0,1
DB11581,BE0001004,SLCO1B1,0,0,1
DB11586,BE0001004,SLCO1B1,1,0,1
DB11586,BE0003659,SLCO1B3,0,0,1
DB11586,BE0001042,SLCO2B1,1,0,1
DB11586,BE0001032,ABCB1,1,0,1
DB11590,BE0004522,ITPR1,0,0,0
DB11591,BE0002369,ABCB5,1,0,1
DB11591,BE0003642,SLCO1A2,1,0,0
DB11591,BE0001042,SLCO2B1,0,0,1
DB11611,BE0003642,SLCO1A2,1,0,0
DB11611,BE0001042,SLCO2B1,1,0,0
DB11613,BE0001032,ABCB1,1,0,1
DB11613,BE0001067,ABCG2,1,0,1
DB11613,BE0001004,SLCO1B1,0,0,1
DB11613,BE0003659,SLCO1B3,0,0,1
DB11613,BE0001042,SLCO2B1,0,0,1
DB11633,BE0001032,ABCB1,0,0,1
DB11633,BE0001067,ABCG2,0,0,1
DB11633,BE0003647,SLC22A2,0,0,1
DB11635,BE0000643,TTPA,1,0,0
DB11635,BE0000189,SCARB1,1,0,0
DB11635,BE0000802,NPC1L1,1,0,0
DB11635,BE0004750,ABCG5,1,0,0
DB11635,BE0004751,ABCG8,1,0,0
DB11635,BE0000119,ABCA1,1,0,0
DB11635,BE0000076,SEC14L4,1,0,0
DB11635,BE0000256,SEC14L2,1,0,0
DB11635,BE0000339,SEC14L3,1,0,0
DB11635,BE0005852,APOBR,1,0,0
DB11641,BE0002369,ABCB5,1,0,0
DB11641,BE0001032,ABCB1,1,0,0
DB11642,BE0003648,SLC22A1,0,0,1
DB11660,BE0001042,SLCO2B1,1,0,0
DB11672,BE0001032,ABCB1,0,0,1
DB11691,BE0002369,ABCB5,1,0,0
DB11712,BE0001032,ABCB1,1,0,1
DB11732,BE0001032,ABCB1,1,0,1
DB11732,BE0001067,ABCG2,0,0,1
DB11732,BE0003648,SLC22A1,0,0,1
DB11732,BE0003657,SLC47A1,0,0,1
DB11732,BE0004752,SLC47A2,0,0,1
DB11751,BE0001066,SLC22A6,0,0,1
DB11751,BE0003645,SLC22A8,0,0,1
DB11753,BE0003642,SLCO1A2,0,0,1
DB11753,BE0001004,SLCO1B1,0,0,1
DB11753,BE0003659,SLCO1B3,0,0,1
DB11753,BE0003655,SLCO2A1,0,0,1
DB11753,BE0001042,SLCO2B1,0,0,1
DB11753,BE0003657,SLC47A1,0,0,1
DB11753,BE0001032,ABCB1,1,0,1
DB11757,BE0001032,ABCB1,0,0,1
DB11757,BE0001067,ABCG2,0,0,1
DB11757,BE0001004,SLCO1B1,0,0,1
DB11757,BE0003659,SLCO1B3,0,0,1
DB11757,BE0001066,SLC22A6,0,0,1
DB11757,BE0004865,POU2F2,0,0,1
DB11757,BE0003657,SLC47A1,0,0,1
DB11757,BE0004752,SLC47A2,0,0,1
DB11760,BE0001032,ABCB1,1,0,0
DB11760,BE0001067,ABCG2,1,0,0
DB11817,BE0003645,SLC22A8,1,0,1
DB11817,BE0001067,ABCG2,1,0,1
DB11817,BE0004752,SLC47A2,1,0,1
DB11817,BE0001066,SLC22A6,0,0,1
DB11817,BE0003647,SLC22A2,0,0,1
DB11817,BE0003659,SLCO1B3,0,0,1
DB11827,BE0001032,ABCB1,1,0,0
DB11827,BE0001067,ABCG2,1,0,0
DB11828,BE0001032,ABCB1,0,0,1
DB11855,BE0001004,SLCO1B1,1,0,0
DB11855,BE0003659,SLCO1B3,1,0,0
DB11855,BE0001032,ABCB1,1,0,0
DB11855,BE0001067,ABCG2,1,0,0
DB11869,BE0001004,SLCO1B1,0,0,1
DB11869,BE0003659,SLCO1B3,0,0,1
DB11901,BE0001032,ABCB1,0,1,0
DB11901,BE0001067,ABCG2,0,1,0
DB11901,BE0001004,SLCO1B1,0,1,0
DB11901,BE0003647,SLC22A2,0,0,1
DB11901,BE0003645,SLC22A8,0,0,1
DB11901,BE0004752,SLC47A2,0,0,1
DB11901,BE0003657,SLC47A1,0,0,1
DB11942,BE0003659,SLCO1B3,0,0,1
DB11943,BE0002369,ABCB5,1,0,0
DB11943,BE0001067,ABCG2,1,0,0
DB11951,BE0001032,ABCB1,1,0,0
DB11952,BE0001032,ABCB1,1,0,0
DB11952,BE0001067,ABCG2,1,0,0
DB11963,BE0001032,ABCB1,1,0,1
DB11963,BE0001067,ABCG2,1,0,1
DB11963,BE0003648,SLC22A1,0,0,1
DB11978,BE0001032,ABCB1,1,0,1
DB11978,BE0001067,ABCG2,1,0,1
DB11978,BE0003657,SLC47A1,0,0,1
DB11978,BE0004752,SLC47A2,0,0,1
DB11979,BE0001032,ABCB1,1,0,0
DB11979,BE0001004,SLCO1B1,1,0,0
DB11986,BE0001032,ABCB1,1,0,1
DB11995,BE0001032,ABCB1,1,0,0
DB12001,BE0003657,SLC47A1,0,0,1
