drug_id,partner_id,gene_name,substrate,inducer,inhibitor
DB00619,BE0003612,CYP3A7,1,0,1
DB00619,BE0002433,CYP1A2,1,0,0
DB00619,BE0002793,CYP2C9,1,0,1
DB00619,BE0002363,CYP2D6,1,0,1
DB00619,BE0003536,CYP2C19,1,0,0
DB00619,BE0000017,PTGS1,1,0,0
DB00619,BE0002887,CYP2C8,1,0,0
DB00620,BE0002638,CYP3A4,1,1,0
DB00620,BE0000262,PTGS2,0,0,1
DB00620,BE0002180,BCHE,0,1,0
DB00620,BE0002362,CYP3A5,1,1,0
DB00620,BE0003612,CYP3A7,1,1,0
DB00621,BE0002793,CYP2C9,0,0,1
DB00622,BE0002638,CYP3A4,1,0,1
DB00622,BE0002363,CYP2D6,0,0,1
DB00622,BE0003536,CYP2C19,0,0,1
DB00622,BE0002887,CYP2C8,1,0,1
DB00622,BE0003549,CYP2B6,0,1,0
DB00622,BE0003533,CYP2E1,1,0,0
DB00622,BE0002362,CYP3A5,0,0,1
DB00622,BE0002793,CYP2C9,0,0,1
DB00623,BE0002363,CYP2D6,0,0,1
DB00623,BE0003533,CYP2E1,0,0,1
DB00624,BE0002638,CYP3A4,1,1,0
DB00624,BE0002362,CYP3A5,1,0,0
DB00624,BE0003612,CYP3A7,1,0,0
DB00624,BE0003550,CYP3A43,1,0,0
DB00624,BE0002090,CYP19A1,1,0,0
DB00624,BE0002198,MAOA,0,1,0
DB00624,BE0003537,CYP11A1,0,0,1
DB00624,BE0003543,CYP1A1,1,0,0
DB00624,BE0001111,CYP1B1,1,0,0
DB00624,BE0003534,CYP2A13,1,0,0
DB00624,BE0003549,CYP2B6,1,0,0
DB00624,BE0003536,CYP2C19,1,0,0
DB00624,BE0002793,CYP2C9,1,0,0
DB00624,BE0002887,CYP2C8,1,0,0
DB00625,BE0003536,CYP2C19,0,1,1
DB00625,BE0002793,CYP2C9,0,0,1
DB00625,BE0003549,CYP2B6,1,1,1
DB00625,BE0002638,CYP3A4,1,1,1
DB00625,BE0002362,CYP3A5,0,1,0
DB00625,BE0003612,CYP3A7,0,1,0
DB00625,BE0002433,CYP1A2,1,0,1
DB00625,BE0002363,CYP2D6,0,0,1
DB00625,BE0002887,CYP2C8,0,0,1
DB00625,BE0003541,UGT1A1,0,1,0
DB00627,BE0002363,CYP2D6,0,0,1
DB00627,BE0002638,CYP3A4,0,0,1
DB00627,BE0003533,CYP2E1,0,0,1
DB00628,BE0002638,CYP3A4,1,0,0
DB00629,BE0002433,CYP1A2,1,0,0
DB00631,BE0002804,DCK,1,0,0
DB00633,BE0003533,CYP2E1,1,0,0
DB00633,BE0002433,CYP1A2,0,0,1
DB00633,BE0003543,CYP1A1,0,0,1
DB00633,BE0002363,CYP2D6,0,0,1
DB00635,BE0002638,CYP3A4,1,1,0
DB00635,BE0003536,CYP2C19,0,1,0
DB00635,BE0002362,CYP3A5,0,1,0
DB00635,BE0004866,CYP3A4,0,1,0
DB00635,BE0003336,CYP2A6,0,1,0
DB00635,BE0001111,CYP1B1,0,1,0
DB00635,BE0003549,CYP2B6,0,1,0
DB00635,BE0002887,CYP2C8,0,1,0
DB00635,BE0002793,CYP2C9,0,1,0
DB00635,BE0000329,HSD11B1,1,0,0
DB00636,BE0003533,CYP2E1,0,1,0
DB00636,BE0002189,GSTA2,0,0,1
DB00636,BE0002638,CYP3A4,1,1,0
DB00636,BE0003543,CYP1A1,0,1,0
DB00636,BE0000421,CYP4A11,1,1,0
DB00637,BE0002638,CYP3A4,1,0,1
DB00637,BE0002362,CYP3A5,1,0,0
DB00637,BE0003612,CYP3A7,1,0,0
DB00637,BE0002363,CYP2D6,1,0,0
DB00637,BE0003683,CYP2J2,1,0,0
DB00640,BE0002214,ADA,1,0,0
DB00640,BE0003540,ADK,1,0,0
DB00641,BE0002638,CYP3A4,1,0,0
DB00641,BE0002362,CYP3A5,1,0,0
DB00641,BE0002887,CYP2C8,1,0,1
DB00641,BE0002793,CYP2C9,0,0,1
DB00641,BE0002363,CYP2D6,1,0,0
DB00641,BE0003549,CYP2B6,0,1,1
DB00641,BE0003541,UGT1A1,1,0,0
DB00641,BE0003677,UGT1A3,1,0,0
DB00641,BE0003679,UGT2B7,1,0,0
DB00641,BE0003536,CYP2C19,1,0,0
DB00642,BE0002804,DCK,0,1,0
DB00642,BE0001204,SLC29A1,0,1,0
DB00643,BE0003543,CYP1A1,0,1,0
DB00643,BE0004866,CYP3A4,1,0,0
DB00647,BE0002638,CYP3A4,1,0,1
DB00647,BE0002363,CYP2D6,1,0,1
DB00648,BE0002638,CYP3A4,0,1,0
DB00655,BE0003543,CYP1A1,1,0,0
DB00655,BE0002433,CYP1A2,1,0,0
DB00655,BE0002638,CYP3A4,1,0,0
DB00655,BE0001111,CYP1B1,1,0,0
DB00655,BE0003549,CYP2B6,1,0,0
DB00655,BE0002793,CYP2C9,1,0,0
DB00655,BE0003533,CYP2E1,1,0,0
DB00655,BE0002362,CYP3A5,1,0,0
DB00656,BE0002638,CYP3A4,1,0,0
DB00656,BE0002362,CYP3A5,1,0,0
DB00656,BE0003612,CYP3A7,1,0,0
DB00656,BE0002363,CYP2D6,1,0,1
DB00661,BE0002638,CYP3A4,1,0,1
DB00661,BE0002887,CYP2C8,1,0,1
DB00661,BE0002793,CYP2C9,1,0,1
DB00661,BE0002362,CYP3A5,1,0,1
DB00661,BE0003611,CYP2C18,1,0,0
DB00661,BE0003549,CYP2B6,1,0,0
DB00661,BE0003536,CYP2C19,1,0,0
DB00661,BE0002433,CYP1A2,1,0,0
DB00661,BE0003533,CYP2E1,1,0,0
DB00661,BE0002363,CYP2D6,0,0,1
DB00663,BE0002638,CYP3A4,1,0,0
DB00665,BE0002364,POR,1,0,0
DB00665,BE0003536,CYP2C19,1,0,1
DB00668,BE0002793,CYP2C9,0,0,1
DB00668,BE0002638,CYP3A4,0,0,1
DB00668,BE0002089,COMT,1,0,0
DB00668,BE0004909,MAOA,1,0,0
DB00669,BE0002198,MAOA,1,0,0
DB00672,BE0002793,CYP2C9,1,0,0
DB00672,BE0003536,CYP2C19,1,0,0
DB00672,BE0000017,PTGS1,1,0,0
DB00673,BE0002638,CYP3A4,1,1,1
DB00673,BE0003536,CYP2C19,1,0,1
DB00673,BE0002793,CYP2C9,0,1,1
DB00674,BE0002638,CYP3A4,1,0,0
DB00674,BE0002363,CYP2D6,1,0,0
DB00675,BE0002363,CYP2D6,1,0,1
DB00675,BE0002638,CYP3A4,1,1,1
DB00675,BE0002362,CYP3A5,1,0,0
DB00675,BE0003612,CYP3A7,1,0,0
DB00675,BE0002793,CYP2C9,1,0,1
DB00675,BE0003536,CYP2C19,1,0,0
DB00675,BE0003549,CYP2B6,1,0,1
DB00675,BE0003543,CYP1A1,1,0,0
DB00675,BE0001111,CYP1B1,1,0,1
DB00675,BE0003609,FMO1,1,0,0
DB00675,BE0003606,FMO3,1,0,0
DB00675,BE0002887,CYP2C8,0,0,1
DB00675,BE0002705,CES1,0,0,1
DB00675,BE0002090,CYP19A1,0,0,1
DB00675,BE0003336,CYP2A6,1,0,0
DB00675,BE0003533,CYP2E1,1,0,0
DB00675,BE0003678,UGT1A10,1,0,0
DB00675,BE0000927,SULT1A1,1,0,0
DB00675,BE0000886,SULT2A1,1,0,0
DB00675,BE0002433,CYP1A2,1,0,0
DB00675,BE0003679,UGT2B7,1,0,0
DB00675,BE0003680,UGT2B17,1,0,0
DB00675,BE0000951,SULT1E1,1,0,0
DB00677,BE0002180,BCHE,0,0,1
DB00678,BE0002793,CYP2C9,1,0,0
DB00678,BE0002638,CYP3A4,1,0,1
DB00678,BE0003536,CYP2C19,0,0,1
DB00678,BE0003541,UGT1A1,1,0,0
DB00678,BE0003677,UGT1A3,1,0,0
DB00678,BE0003678,UGT1A10,1,0,0
DB00678,BE0003679,UGT2B7,1,0,0
DB00678,BE0003680,UGT2B17,1,0,0
DB00678,BE0002887,CYP2C8,0,0,1
DB00679,BE0002363,CYP2D6,1,0,1
DB00679,BE0003536,CYP2C19,1,0,0
DB00679,BE0003533,CYP2E1,0,0,1
DB00681,BE0002638,CYP3A4,0,0,1
DB00682,BE0002793,CYP2C9,1,1,0
DB00682,BE0002433,CYP1A2,1,0,0
DB00682,BE0003536,CYP2C19,1,0,1
DB00682,BE0002638,CYP3A4,1,1,0
DB00682,BE0002887,CYP2C8,1,0,1
DB00682,BE0003611,CYP2C18,1,0,0
DB00683,BE0002638,CYP3A4,1,0,1
DB00683,BE0002362,CYP3A5,1,0,0
DB00683,BE0003544,UGT1A4,1,0,0
DB00683,BE0003612,CYP3A7,1,0,0
DB00685,BE0002433,CYP1A2,0,0,1
DB00687,BE0002638,CYP3A4,1,0,0
DB00687,BE0000131,HSD11B2,1,0,0
DB00687,BE0000329,HSD11B1,1,0,0
DB00688,BE0003541,UGT1A1,1,0,0
DB00688,BE0004695,UGT1A7,1,0,0
DB00688,BE0004694,UGT1A6,1,0,0
DB00688,BE0003538,UGT1A9,1,0,0
DB00688,BE0003679,UGT2B7,1,0,0
DB00688,BE0003682,UGT1A8,1,0,0
DB00688,BE0003678,UGT1A10,1,0,0
DB00688,BE0002705,CES1,1,0,0
DB00688,BE0002638,CYP3A4,1,0,0
DB00688,BE0002362,CYP3A5,1,0,0
DB00688,BE0002887,CYP2C8,1,0,0
DB00688,BE0009693,CES2,1,0,0
DB00690,BE0003533,CYP2E1,0,0,1
DB00690,BE0003336,CYP2A6,1,0,0
DB00690,BE0002638,CYP3A4,1,0,0
DB00694,BE0002638,CYP3A4,1,0,1
DB00694,BE0002362,CYP3A5,0,1,0
DB00694,BE0003543,CYP1A1,1,0,0
DB00694,BE0001111,CYP1B1,0,0,1
DB00694,BE0002204,XDH,1,0,0
DB00694,BE0002364,POR,1,0,0
DB00695,BE0003559,PGD,0,0,1
DB00695,BE0003541,UGT1A1,1,0,0
DB00696,BE0002638,CYP3A4,1,0,1
DB00697,BE0002433,CYP1A2,1,0,0
DB00698,BE0002364,POR,1,0,0
DB00699,BE0002363,CYP2D6,1,0,0
DB00700,BE0002638,CYP3A4,1,0,0
DB00700,BE0002362,CYP3A5,1,0,0
DB00700,BE0003542,CYP11B2,0,0,1
DB00701,BE0002638,CYP3A4,1,1,1
DB00701,BE0003549,CYP2B6,0,0,1
DB00701,BE0003536,CYP2C19,0,0,1
DB00701,BE0002793,CYP2C9,1,0,0
DB00701,BE0002363,CYP2D6,1,0,0
DB00701,BE0002362,CYP3A5,1,0,0
DB00702,BE0002639,AMY2A,1,0,0
DB00704,BE0003541,UGT1A1,1,0,0
DB00705,BE0002638,CYP3A4,1,0,1
DB00705,BE0002363,CYP2D6,1,0,1
DB00705,BE0002362,CYP3A5,0,0,1
DB00705,BE0003612,CYP3A7,0,0,1
DB00705,BE0002793,CYP2C9,0,0,1
DB00705,BE0003536,CYP2C19,0,0,1
DB00706,BE0002638,CYP3A4,1,0,0
DB00706,BE0002363,CYP2D6,1,0,0
DB00708,BE0002638,CYP3A4,1,0,0
DB00709,BE0002804,DCK,1,0,0
DB00709,BE0000637,CMPK1,1,0,0
DB00709,BE0004454,PGK1,1,0,0
DB00709,BE0003106,NME1,1,0,0
DB00709,BE0003281,NME2,1,0,0
DB00709,BE0000615,PCYT1A,1,0,0
DB00709,BE0004773,PCYT2,1,0,0
DB00709,BE0004774,NT5C,1,0,0
DB00711,BE0002180,BCHE,0,0,1
DB00712,BE0002793,CYP2C9,1,0,0
DB00712,BE0003679,UGT2B7,1,0,0
DB00712,BE0003541,UGT1A1,1,0,1
DB00712,BE0003677,UGT1A3,1,0,0
DB00712,BE0003538,UGT1A9,1,0,0
DB00712,BE0003681,UGT2B4,1,0,0
DB00715,BE0002363,CYP2D6,1,0,1
DB00715,BE0002793,CYP2C9,0,0,1
DB00715,BE0003549,CYP2B6,0,0,1
DB00715,BE0002433,CYP1A2,1,0,1
DB00715,BE0002638,CYP3A4,1,0,1
DB00715,BE0003536,CYP2C19,1,0,1
DB00717,BE0002638,CYP3A4,1,0,0
DB00717,BE0000438,AKR1C4,1,0,0
DB00717,BE0000059,HSD3B2,1,0,0
DB00717,BE0004887,SRD5A1,1,0,0
DB00717,BE0003610,AKR1D1,1,0,0
DB00717,BE0003536,CYP2C19,1,1,0
DB00717,BE0002433,CYP1A2,1,0,0
DB00717,BE0003336,CYP2A6,1,0,0
DB00718,BE0004477,AK2,1,0,0
DB00718,BE0004780,AK4,1,0,0
DB00718,BE0003106,NME1,1,0,0
DB00718,BE0003281,NME2,1,0,0
DB00719,BE0002638,CYP3A4,0,1,0
DB00720,BE0000262,PTGS2,0,0,1
DB00721,BE0002180,BCHE,1,0,1
DB00724,BE0002638,CYP3A4,1,0,0
DB00726,BE0002363,CYP2D6,1,0,0
DB00726,BE0003536,CYP2C19,1,0,0
DB00726,BE0002793,CYP2C9,1,0,0
DB00727,BE0000133,ALDH2,1,0,0
DB00730,BE0002433,CYP1A2,1,0,1
DB00730,BE0003543,CYP1A1,0,1,0
DB00731,BE0002793,CYP2C9,1,0,0
DB00731,BE0002638,CYP3A4,1,0,0
DB00731,BE0002362,CYP3A5,1,0,0
DB00731,BE0003612,CYP3A7,1,0,0
DB00731,BE0000017,PTGS1,1,0,0
DB00731,BE0003538,UGT1A9,1,0,0
DB00731,BE0002363,CYP2D6,1,0,0
DB00734,BE0002363,CYP2D6,1,0,1
DB00734,BE0002638,CYP3A4,1,0,0
DB00736,BE0003536,CYP2C19,1,0,1
DB00736,BE0002638,CYP3A4,1,0,0
DB00737,BE0002363,CYP2D6,1,0,0
DB00738,BE0003536,CYP2C19,1,0,0
DB00738,BE0003543,CYP1A1,1,0,0
DB00738,BE0002363,CYP2D6,1,0,0
DB00738,BE0002362,CYP3A5,1,0,0
DB00738,BE0000421,CYP4A11,1,0,0
DB00740,BE0002433,CYP1A2,1,0,0
DB00740,BE0003543,CYP1A1,1,0,0
DB00741,BE0002638,CYP3A4,1,1,0
DB00741,BE0002362,CYP3A5,1,0,0
DB00741,BE0003612,CYP3A7,1,0,0
DB00741,BE0000731,CYP11B1,1,0,0
DB00741,BE0003542,CYP11B2,1,0,0
DB00741,BE0002887,CYP2C8,0,1,0
DB00741,BE0003610,AKR1D1,1,0,0
DB00741,BE0000585,SRD5A2,1,0,0
DB00741,BE0000131,HSD11B2,1,0,0
DB00741,BE0000329,HSD11B1,1,0,0
DB00741,BE0003336,CYP2A6,0,1,0
DB00741,BE0001111,CYP1B1,0,1,0
DB00741,BE0003549,CYP2B6,0,1,0
DB00741,BE0002793,CYP2C9,0,1,0
DB00741,BE0003536,CYP2C19,0,1,0
DB00744,BE0002793,CYP2C9,1,0,0
DB00744,BE0002433,CYP1A2,1,0,0
DB00744,BE0002638,CYP3A4,1,0,0
DB00744,BE0000017,PTGS1,1,0,0
DB00744,BE0003538,UGT1A9,1,0,0
DB00745,BE0003536,CYP2C19,0,0,1
DB00745,BE0002638,CYP3A4,1,1,0
DB00745,BE0002433,CYP1A2,0,1,0
DB00745,BE0003549,CYP2B6,0,1,1
DB00745,BE0002793,CYP2C9,0,1,1
DB00745,BE0002362,CYP3A5,0,1,1
DB00746,BE0002204,XDH,0,0,1
DB00749,BE0002793,CYP2C9,1,0,0
DB00749,BE0003538,UGT1A9,1,0,0
DB00749,BE0003677,UGT1A3,1,0,0
DB00749,BE0003678,UGT1A10,1,0,0
DB00749,BE0003679,UGT2B7,1,0,0
DB00751,BE0003549,CYP2B6,1,0,0
DB00751,BE0002363,CYP2D6,1,0,1
DB00751,BE0002638,CYP3A4,1,0,0
DB00752,BE0002363,CYP2D6,0,0,1
DB00752,BE0002793,CYP2C9,0,0,1
DB00752,BE0003536,CYP2C19,0,0,1
DB00752,BE0002433,CYP1A2,0,0,1
DB00752,BE0003533,CYP2E1,0,0,1
DB00752,BE0003336,CYP2A6,0,0,1
DB00753,BE0003533,CYP2E1,1,0,0
DB00753,BE0003549,CYP2B6,1,1,1
DB00753,BE0000503,MT-ND1,0,0,1
DB00755,BE0003612,CYP3A7,1,0,0
DB00755,BE0003549,CYP2B6,1,0,0
DB00755,BE0002887,CYP2C8,1,0,0
DB00755,BE0002793,CYP2C9,1,0,0
DB00755,BE0002638,CYP3A4,1,0,0
DB00755,BE0002362,CYP3A5,1,0,0
DB00755,BE0003336,CYP2A6,1,0,0
DB00755,BE0003611,CYP2C18,1,0,0
DB00755,BE0003543,CYP1A1,1,0,0
DB00755,BE0000421,CYP4A11,1,0,0
DB00757,BE0002638,CYP3A4,1,0,0
DB00757,BE0002363,CYP2D6,1,0,0
DB00757,BE0002793,CYP2C9,1,0,0
DB00758,BE0002638,CYP3A4,1,0,0
DB00758,BE0003549,CYP2B6,1,0,1
DB00758,BE0002362,CYP3A5,1,0,0
DB00758,BE0003536,CYP2C19,1,0,0
DB00758,BE0002793,CYP2C9,1,0,1
DB00758,BE0002433,CYP1A2,1,0,0
DB00758,BE0002887,CYP2C8,0,0,1
DB00758,BE0002705,CES1,1,0,0
DB00759,BE0002638,CYP3A4,1,0,1
DB00762,BE0002638,CYP3A4,1,0,0
DB00762,BE0002362,CYP3A5,1,0,0
DB00762,BE0003549,CYP2B6,1,0,0
DB00762,BE0003612,CYP3A7,1,0,0
DB00762,BE0003541,UGT1A1,1,0,0
DB00762,BE0003538,UGT1A9,1,0,0
DB00762,BE0002705,CES1,1,0,0
DB00762,BE0004712,CES2,1,0,0
DB00762,BE0002180,BCHE,1,0,0
DB00763,BE0002433,CYP1A2,0,0,1
DB00763,BE0003336,CYP2A6,0,0,1
DB00763,BE0003549,CYP2B6,0,0,1
DB00763,BE0003536,CYP2C19,0,0,1
DB00763,BE0002793,CYP2C9,0,0,1
DB00763,BE0002363,CYP2D6,0,0,1
DB00763,BE0003533,CYP2E1,0,0,1
DB00763,BE0002638,CYP3A4,0,0,1
DB00763,BE0003606,FMO3,1,0,0
DB00764,BE0002887,CYP2C8,0,0,1
DB00764,BE0002638,CYP3A4,1,1,0
DB00764,BE0002362,CYP3A5,0,1,0
DB00768,BE0002638,CYP3A4,1,0,0
DB00768,BE0003609,FMO1,1,0,0
DB00768,BE0003606,FMO3,1,0,0
DB00769,BE0002638,CYP3A4,0,1,0
DB00772,BE0002433,CYP1A2,1,0,0
DB00772,BE0003549,CYP2B6,1,0,0
DB00773,BE0002638,CYP3A4,1,1,1
DB00773,BE0002433,CYP1A2,1,0,0
DB00773,BE0003533,CYP2E1,1,0,0
DB00773,BE0002362,CYP3A5,1,0,0
DB00773,BE0003541,UGT1A1,1,0,0
DB00773,BE0000818,GSTT1,1,0,0
DB00773,BE0000814,GSTP1,1,0,0
DB00773,BE0000262,PTGS2,1,0,0
DB00773,BE0000017,PTGS1,1,0,0
DB00776,BE0000126,AKR1C1,1,0,0
DB00776,BE0000622,AKR1C2,1,0,0
DB00776,BE0000592,AKR1C3,1,0,0
DB00776,BE0000438,AKR1C4,1,0,0
DB00776,BE0003074,CBR1,1,0,0
DB00776,BE0004771,CBR3,1,0,0
DB00776,BE0003536,CYP2C19,0,0,1
DB00776,BE0002638,CYP3A4,0,1,1
DB00776,BE0002362,CYP3A5,0,1,1
DB00778,BE0002638,CYP3A4,1,0,1
DB00778,BE0003549,CYP2B6,0,0,1
DB00779,BE0003532,TDO2,0,0,1
DB00779,BE0002433,CYP1A2,0,0,1
DB00780,BE0002198,MAOA,1,0,0
DB00780,BE0003533,CYP2E1,0,1,0
DB00780,BE0002196,MAOB,1,0,0
DB00780,BE0003536,CYP2C19,0,0,1
DB00780,BE0002887,CYP2C8,0,0,1
DB00780,BE0002638,CYP3A4,0,0,1
DB00780,BE0002362,CYP3A5,0,0,1
DB00780,BE0003612,CYP3A7,0,0,1
DB00780,BE0002363,CYP2D6,0,0,1
DB00780,BE0004866,CYP3A4,0,0,1
DB00783,BE0002638,CYP3A4,1,1,0
DB00783,BE0002433,CYP1A2,1,0,1
DB00783,BE0002362,CYP3A5,1,0,0
DB00783,BE0003612,CYP3A7,1,0,0
DB00783,BE0003541,UGT1A1,1,0,0
DB00783,BE0003543,CYP1A1,1,0,0
DB00783,BE0001111,CYP1B1,1,0,0
DB00783,BE0003536,CYP2C19,1,0,0
DB00783,BE0002887,CYP2C8,1,0,0
DB00783,BE0002793,CYP2C9,1,0,0
DB00784,BE0002793,CYP2C9,1,0,0
DB00784,BE0002887,CYP2C8,0,0,1
DB00784,BE0003538,UGT1A9,0,0,1
DB00787,BE0002351,GUK1,1,0,0
DB00787,BE0009626,NME1,1,0,0
DB00787,BE0009686,PKLR,1,0,0
DB00787,BE0009627,CKB,1,0,0
DB00787,BE0009688,PGK1,1,0,0
DB00787,BE0009689,SUCLA2,1,0,0
DB00787,BE0009690,PCK2,1,0,0
DB00787,BE0009692,ADSSL1,1,0,0
DB00788,BE0002793,CYP2C9,1,0,0
DB00788,BE0002433,CYP1A2,1,0,0
DB00788,BE0002887,CYP2C8,1,0,0
DB00788,BE0003679,UGT2B7,1,0,0
DB00788,BE0003677,UGT1A3,1,0,0
DB00788,BE0004694,UGT1A6,1,0,0
DB00788,BE0004695,UGT1A7,1,0,0
DB00788,BE0003682,UGT1A8,1,0,0
DB00788,BE0003538,UGT1A9,1,0,0
DB00788,BE0003678,UGT1A10,1,0,0
DB00790,BE0002180,BCHE,0,0,1
DB00792,BE0002363,CYP2D6,0,0,1
DB00794,BE0003536,CYP2C19,1,1,0
DB00794,BE0002793,CYP2C9,1,1,0
DB00794,BE0002638,CYP3A4,0,1,0
DB00794,BE0002433,CYP1A2,0,1,0
DB00794,BE0003541,UGT1A1,0,1,0
DB00796,BE0002793,CYP2C9,1,0,0
DB00796,BE0002887,CYP2C8,0,0,1
DB00796,BE0003677,UGT1A3,1,0,0
DB00796,BE0000017,PTGS1,1,0,0
DB00799,BE0002887,CYP2C8,1,0,0
DB00802,BE0002638,CYP3A4,1,0,0
DB00802,BE0003612,CYP3A7,1,0,0
DB00802,BE0002362,CYP3A5,1,0,0
DB00805,BE0002363,CYP2D6,1,0,0
DB00806,BE0002433,CYP1A2,1,0,0
DB00808,BE0002638,CYP3A4,1,0,0
DB00810,BE0002363,CYP2D6,0,0,1
DB00811,BE0003540,ADK,0,0,0
DB00812,BE0002793,CYP2C9,1,0,1
DB00812,BE0002638,CYP3A4,0,1,0
DB00813,BE0002638,CYP3A4,1,0,0
DB00813,BE0003612,CYP3A7,1,0,0
DB00814,BE0002793,CYP2C9,1,0,0
DB00814,BE0002638,CYP3A4,1,0,0
DB00814,BE0003559,PGD,0,0,1
DB00814,BE0002887,CYP2C8,0,0,1
DB00817,BE0002433,CYP1A2,0,0,1
DB00818,BE0002793,CYP2C9,1,0,0
DB00818,BE0003549,CYP2B6,1,0,0
DB00818,BE0003682,UGT1A8,1,0,0
DB00818,BE0003538,UGT1A9,1,0,0
DB00818,BE0003541,UGT1A1,1,0,1
DB00818,BE0002194,FAAH,1,0,0
DB00818,BE0003533,CYP2E1,0,0,1
DB00818,BE0001111,CYP1B1,0,0,1
DB00818,BE0003543,CYP1A1,0,0,1
DB00818,BE0002433,CYP1A2,0,0,1
DB00818,BE0003611,CYP2C18,1,0,0
DB00818,BE0003536,CYP2C19,1,0,0
DB00818,BE0002887,CYP2C8,1,0,0
DB00818,BE0004694,UGT1A6,1,0,0
DB00819,BE0002638,CYP3A4,0,0,1
DB00820,BE0002638,CYP3A4,1,0,0
DB00820,BE0002362,CYP3A5,1,0,0
DB00822,BE0003533,CYP2E1,0,0,1
DB00822,BE0002638,CYP3A4,1,0,0
DB00822,BE0002362,CYP3A5,1,0,0
DB00823,BE0002638,CYP3A4,1,0,0
DB00825,BE0002638,CYP3A4,1,0,0
DB00826,BE0002638,CYP3A4,0,0,1
DB00827,BE0002433,CYP1A2,0,0,1
DB00829,BE0002638,CYP3A4,1,0,1
DB00829,BE0002362,CYP3A5,1,0,0
DB00829,BE0003612,CYP3A7,1,0,0
DB00829,BE0003536,CYP2C19,1,0,1
DB00829,BE0002793,CYP2C9,1,0,0
DB00829,BE0003549,CYP2B6,1,0,0
DB00829,BE0003611,CYP2C18,1,0,0
DB00829,BE0002887,CYP2C8,1,0,0
DB00829,BE0000017,PTGS1,1,0,0
DB00829,BE0003533,CYP2E1,0,0,1
DB00831,BE0002204,XDH,0,0,0
DB00831,BE0003544,UGT1A4,1,0,0
DB00831,BE0002433,CYP1A2,1,0,0
DB00833,BE0001075,MPO,0,1,0
DB00834,BE0002638,CYP3A4,1,1,1
DB00834,BE0002362,CYP3A5,1,0,0
DB00834,BE0002363,CYP2D6,0,0,1
DB00834,BE0002887,CYP2C8,0,0,1
DB00834,BE0002793,CYP2C9,0,0,1
DB00836,BE0002638,CYP3A4,1,0,1
DB00836,BE0002887,CYP2C8,1,0,0
DB00836,BE0003549,CYP2B6,1,0,0
DB00836,BE0002363,CYP2D6,1,0,0
DB00839,BE0002793,CYP2C9,1,0,0
DB00841,BE0002089,COMT,1,0,0
DB00842,BE0004696,UGT2B15,1,0,0
DB00842,BE0003679,UGT2B7,1,0,0
DB00842,BE0003538,UGT1A9,1,0,0
DB00843,BE0002363,CYP2D6,1,0,0
DB00843,BE0002638,CYP3A4,1,0,0
DB00843,BE0002793,CYP2C9,1,0,0
DB00845,BE0002638,CYP3A4,0,1,1
DB00846,BE0002638,CYP3A4,1,0,0
DB00847,BE0001075,MPO,1,0,0
DB00849,BE0003536,CYP2C19,1,0,0
DB00849,BE0003549,CYP2B6,1,0,0
DB00850,BE0002363,CYP2D6,1,0,1
DB00850,BE0002433,CYP1A2,1,0,0
DB00850,BE0003611,CYP2C18,1,0,0
DB00850,BE0003536,CYP2C19,1,0,0
DB00850,BE0002887,CYP2C8,1,0,0
DB00850,BE0002793,CYP2C9,1,0,0
DB00850,BE0002638,CYP3A4,1,0,0
DB00851,BE0003543,CYP1A1,1,0,0
DB00851,BE0002433,CYP1A2,1,0,0
DB00851,BE0003533,CYP2E1,1,0,0
DB00852,BE0002198,MAOA,0,0,1
DB00856,BE0002090,CYP19A1,0,1,0
DB00856,BE0002638,CYP3A4,0,1,0
DB00856,BE0002204,XDH,0,0,1
DB00856,BE0000262,PTGS2,0,0,1
DB00856,BE0002180,BCHE,0,1,0
DB00857,BE0002793,CYP2C9,1,0,0
DB00857,BE0002433,CYP1A2,1,0,0
DB00857,BE0002638,CYP3A4,1,1,0
DB00857,BE0002887,CYP2C8,1,0,0
DB00857,BE0003536,CYP2C19,1,0,0
DB00857,BE0002363,CYP2D6,0,0,1
DB00857,BE0000017,PTGS1,1,0,0
DB00858,BE0002090,CYP19A1,0,0,1
DB00860,BE0002638,CYP3A4,1,1,0
DB00861,BE0003682,UGT1A8,1,0,0
DB00861,BE0003538,UGT1A9,0,0,1
DB00862,BE0002638,CYP3A4,1,0,0
DB00862,BE0002362,CYP3A5,1,0,0
DB00863,BE0002433,CYP1A2,1,0,1
DB00863,BE0002363,CYP2D6,0,0,1
DB00863,BE0002638,CYP3A4,0,0,1
DB00863,BE0000426,ACHE,0,0,1
DB00864,BE0002362,CYP3A5,1,0,0
DB00864,BE0002638,CYP3A4,1,0,0
DB00865,BE0002638,CYP3A4,1,0,0
DB00865,BE0003549,CYP2B6,1,0,0
DB00865,BE0002364,POR,1,0,0
DB00866,BE0002363,CYP2D6,1,0,0
DB00867,BE0003559,PGD,0,0,1
DB00869,BE0002793,CYP2C9,1,0,0
DB00870,BE0002793,CYP2C9,1,0,1
DB00870,BE0003541,UGT1A1,1,0,0
DB00870,BE0003679,UGT2B7,1,0,0
DB00871,BE0002180,BCHE,0,0,1
DB00872,BE0002638,CYP3A4,1,0,1
DB00875,BE0002151,DDC,0,1,0
DB00877,BE0002638,CYP3A4,1,0,0
DB00877,BE0002362,CYP3A5,1,0,0
DB00877,BE0003612,CYP3A7,1,0,0
DB00879,BE0002804,DCK,1,0,0
