drug_id,partner_id,gene_name,inhibitor,antagonist,agonist
DB07230,BE0003728,NCOA1,0,0,0
DB07231,BE0000939,CTSB,0,0,0
DB07232,BE0001717,PARP1,0,0,0
DB07232,BE0003798,PARP2,0,0,0
DB07233,BE0003754,ADAM17,0,0,0
DB07234,BE0001373,MAPKAPK2,0,0,0
DB07235,BE0003761,PRKACA,0,0,0
DB07236,BE0000792,ESR2,0,0,0
DB07236,BE0003728,NCOA1,0,0,0
DB07237,BE0001680,LTA4H,0,0,0
DB07239,BE0000854,DPP4,0,0,0
DB07242,BE0003788,DAPK3,0,0,0
DB07242,BE0001277,PIM1,0,0,0
DB07243,BE0003382,CHEK1,0,0,0
DB07244,BE0000263,NOS3,0,0,0
DB07244,BE0000270,REN,0,0,0
DB07245,BE0000988,BACE1,0,0,0
DB07246,BE0000058,MMP9,0,0,0
DB07247,BE0000333,F7,0,0,0
DB07247,BE0001178,F3,0,0,0
DB07248,BE0003090,PTK2,0,0,0
DB07249,BE0002453,EPHB4,0,0,0
DB07250,BE0002453,EPHB4,0,0,0
DB07251,BE0002453,EPHB4,0,0,0
DB07252,BE0002453,EPHB4,0,0,0
DB07253,BE0002453,EPHB4,0,0,0
DB07254,BE0002453,EPHB4,0,0,0
DB07255,BE0002453,EPHB4,0,0,0
DB07256,BE0002453,EPHB4,0,0,0
DB07257,BE0003335,WEE1,0,0,0
DB07258,BE0001680,LTA4H,0,0,0
DB07259,BE0001680,LTA4H,0,0,0
DB07260,BE0001680,LTA4H,0,0,0
DB07261,BE0000216,F10,0,0,0
DB07263,BE0000623,PTPN1,0,0,0
DB07264,BE0000923,MAPK1,0,0,0
DB07265,BE0003335,WEE1,0,0,0
DB07266,BE0000991,AURKA,0,0,0
DB07267,BE0003782,TGFBR1,0,0,0
DB07268,BE0003790,MAPK8,0,0,0
DB07269,BE0003257,CPB1,0,0,0
DB07270,BE0002431,FBP1,0,0,0
DB07271,BE0000854,DPP4,0,0,0
DB07272,BE0003789,MAPK8IP1,0,0,0
DB07272,BE0003790,MAPK8,0,0,0
DB07274,BE0000369,KDR,0,0,0
DB07276,BE0003789,MAPK8IP1,0,0,0
DB07276,BE0003790,MAPK8,0,0,0
DB07277,BE0000048,F2,0,0,0
DB07277,BE0000216,F10,0,0,0
DB07278,BE0000048,F2,0,0,0
DB07278,BE0000216,F10,0,0,0
DB07279,BE0000048,F2,0,0,0
DB07280,BE0003540,ADK,0,0,0
DB07281,BE0000988,BACE1,0,0,0
DB07284,BE0000988,BACE1,0,0,0
DB07285,BE0000058,MMP9,0,0,0
DB07286,BE0000132,AR,0,0,0
DB07288,BE0000029,FLT1,0,0,0
DB07289,BE0000623,PTPN1,0,0,0
DB07292,BE0001680,LTA4H,0,0,0
DB07294,BE0000144,RARG,0,0,0
DB07295,BE0000623,PTPN1,0,0,0
DB07297,BE0000842,LCK,0,0,0
DB07298,BE0000623,PTPN1,0,0,0
DB07299,BE0001021,F11,0,0,0
DB07300,BE0001193,PDPK1,0,0,0
DB07302,BE0000215,PPARG,0,0,0
DB07303,BE0000988,BACE1,0,0,0
DB07306,BE0000005,NOS2,0,0,0
DB07307,BE0001019,MAPK14,0,0,0
DB07309,BE0001534,METAP2,0,0,0
DB07310,BE0000329,HSD11B1,0,0,0
DB07311,BE0003382,CHEK1,0,0,0
DB07312,BE0002431,FBP1,0,0,0
DB07313,BE0001534,METAP2,0,0,0
DB07314,BE0003382,CHEK1,0,0,0
DB07315,BE0000007,PYGL,0,0,0
DB07316,BE0000329,HSD11B1,0,0,0
DB07317,BE0001120,HSP90AA1,0,0,0
DB07318,BE0000005,NOS2,0,0,0
DB07319,BE0001120,HSP90AA1,0,0,0
DB07320,BE0003382,CHEK1,0,0,0
DB07321,BE0002431,FBP1,0,0,0
DB07322,BE0001534,METAP2,0,0,0
DB07323,BE0001534,METAP2,0,0,0
DB07324,BE0001120,HSP90AA1,0,0,0
DB07325,BE0001120,HSP90AA1,0,0,0
DB07326,BE0000369,KDR,0,0,0
DB07328,BE0000854,DPP4,0,0,0
DB07329,BE0003805,IGHG2,0,0,0
DB07330,BE0001717,PARP1,0,0,0
DB07333,BE0000369,KDR,0,0,0
DB07334,BE0000369,KDR,0,0,0
DB07335,BE0001315,PIK3CG,0,0,0
DB07335,BE0000838,SRC,0,0,0
DB07336,BE0003382,CHEK1,0,0,0
DB07339,BE0000220,NQO2,0,0,0
DB07340,BE0003404,AURKB,0,0,0
DB07340,BE0003809,INCENP,0,0,0
DB07341,BE0000214,ABO,0,0,0
DB07342,BE0000735,HMOX1,0,0,0
DB07344,BE0003812,MCAT,0,0,0
DB07345,BE0000988,BACE1,0,0,0
DB07346,BE0000988,BACE1,0,0,0
DB07347,BE0000542,GAPDH,0,0,0
DB07347,BE0003813,ATP6V1B2,0,0,0
DB07348,BE0002654,CYTH2,0,0,0
DB07348,BE0003814,ARF1,0,0,0
DB07350,BE0001608,HDAC8,0,0,0
DB07351,BE0003753,CPA1,0,0,0
DB07353,BE0000048,F2,0,0,0
DB07354,BE0000971,TOP1,0,0,0
DB07356,BE0000854,DPP4,0,0,0
DB07357,BE0000214,ABO,0,0,0
DB07358,BE0001056,GCK,0,0,0
DB07359,BE0001056,GCK,0,0,0
DB07360,BE0000991,AURKA,0,0,0
DB07362,BE0000991,AURKA,0,0,0
DB07363,BE0000322,CA2,0,0,0
DB07364,BE0000890,CDK5,0,0,0
DB07364,BE0003819,CDK5R1,0,0,0
DB07366,BE0000048,F2,0,0,0
DB07368,BE0001739,PRSS1,0,0,0
DB07369,BE0000915,MET,0,0,0
DB07371,BE0002815,IGHG1,0,0,0
DB07374,BE0003823,RPL10L,0,0,0
DB07374,BE0003824,RPL13A,0,0,0
DB07374,BE0003825,RPL23,0,0,0
DB07374,BE0003826,RPL15,0,0,0
DB07374,BE0003827,RPL19,0,0,0
DB07374,BE0003828,RPL23A,0,0,0
DB07374,BE0003829,RSL24D1,0,0,0
DB07374,BE0003830,RPL26L1,0,0,0
DB07374,BE0003831,RPL8,0,0,0
DB07374,BE0003832,RPL37,0,0,0
DB07374,BE0003833,RPL3,0,0,0
DB07374,BE0003834,RPL11,0,0,0
DB07374,BE0003835,SNU13,0,0,0
DB07375,BE0003805,IGHG2,0,0,0
DB07375,BE0002815,IGHG1,0,0,0
DB07375,BE0003836,IGKC,0,0,0
DB07376,BE0000048,F2,0,0,0
DB07376,BE0000333,F7,0,0,0
DB07377,BE0001534,METAP2,0,0,0
DB07378,BE0000214,ABO,0,0,0
DB07379,BE0002212,CDK6,0,0,0
DB07380,BE0003531,CTRB1,0,0,0
DB07382,BE0003839,ERN1,0,0,0
DB07383,BE0003531,CTRB1,0,0,0
DB07384,BE0003840,ATP5A1,0,0,0
DB07384,BE0003841,ATP5B,0,0,0
DB07384,BE0003842,ATP5C1,0,0,0
DB07385,BE0001184,NQO1,0,0,0
DB07387,BE0003844,TPI1,0,0,0
DB07388,BE0000005,NOS2,0,0,0
DB07388,BE0000263,NOS3,0,0,0
DB07389,BE0000005,NOS2,0,0,0
DB07390,BE0001116,MMP3,0,0,0
DB07393,BE0000648,GSR,0,0,0
DB07394,BE0003840,ATP5A1,0,0,0
DB07394,BE0003841,ATP5B,0,0,0
DB07394,BE0003842,ATP5C1,0,0,0
DB07395,BE0000007,PYGL,0,0,0
DB07396,BE0000007,PYGL,0,0,0
DB07397,BE0001182,MMP8,0,0,0
DB07400,BE0000048,F2,0,0,0
DB07401,BE0003854,CYC1,0,0,0
DB07401,BE0000938,MT-CYB,0,0,0
DB07401,BE0001005,UQCRC1,0,0,0
DB07401,BE0003855,UQCRC2,0,0,0
DB07401,BE0003856,UQCRH,0,0,0
DB07401,BE0003857,UQCRQ,0,0,0
DB07401,BE0003858,UQCRFS1,0,0,0
DB07401,BE0003859,UQCR11,0,0,0
DB07401,BE0003860,UQCRB,0,0,0
DB07401,BE0003861,UQCR10,0,0,0
DB07403,BE0003862,PDK1,0,0,0
DB07405,BE0000005,NOS2,0,0,0
DB07406,BE0001373,MAPKAPK2,0,0,0
DB07410,BE0003570,GGPS1,0,0,0
DB07412,BE0000854,DPP4,0,0,0
DB07415,BE0000988,BACE1,0,0,0
DB07416,BE0003836,IGKC,0,0,0
DB07419,BE0000132,AR,0,0,0
DB07421,BE0000132,AR,0,0,0
DB07422,BE0000132,AR,0,0,0
DB07423,BE0000132,AR,0,0,0
DB07425,BE0000315,THRB,0,0,0
DB07427,BE0000130,HBA1,0,0,0
DB07427,BE0000629,HBB,0,0,0
DB07428,BE0000130,HBA1,0,0,0
DB07428,BE0000629,HBB,0,0,0
DB07430,BE0001373,MAPKAPK2,0,0,0
DB07431,BE0001373,MAPKAPK2,0,0,0
DB07431,BE0001072,CDK2,0,0,0
DB07433,BE0003758,CELA1,0,0,0
DB07435,BE0003870,POLK,0,0,0
DB07437,BE0002456,UPP1,0,0,0
DB07440,BE0000048,F2,0,0,0
DB07441,BE0002815,IGHG1,0,0,0
DB07441,BE0003836,IGKC,0,0,0
DB07443,BE0000382,DHODH,0,0,0
DB07444,BE0001776,DAPK1,0,0,0
DB07446,BE0001198,MMP12,0,0,0
DB07447,BE0003610,AKR1D1,0,0,0
DB07448,BE0003882,LAP3,0,0,0
DB07449,BE0001092,PADI4,0,0,0
DB07450,BE0000747,AKR1B1,0,0,0
DB07453,BE0002433,CYP1A2,0,0,0
DB07454,BE0000132,AR,0,0,0
DB07455,BE0000829,GRIA2,0,0,0
DB07456,BE0001193,PDPK1,0,0,0
DB07457,BE0001193,PDPK1,0,0,0
DB07458,BE0003761,PRKACA,0,0,0
DB07459,BE0001019,MAPK14,0,0,0
DB07460,BE0003090,PTK2,0,0,0
DB07461,BE0000048,F2,0,0,0
DB07462,BE0002089,COMT,0,0,0
DB07465,BE0000854,DPP4,0,0,0
DB07467,BE0000322,CA2,0,0,0
DB07468,BE0003893,MYH14,0,0,0
DB07469,BE0003893,MYH14,0,0,0
DB07470,BE0003893,MYH14,0,0,0
DB07471,BE0003734,CCNA2,0,0,0
DB07471,BE0001072,CDK2,0,0,0
DB07474,BE0000858,IGF1R,0,0,0
DB07476,BE0000322,CA2,0,0,0
DB07477,BE0002135,CTSL,0,0,0
DB07479,BE0000113,POLB,0,0,0
DB07480,BE0000623,PTPN1,0,0,0
DB07482,BE0000854,DPP4,0,0,0
DB07484,BE0003753,CPA1,0,0,0
DB07485,BE0002088,ESRRG,0,0,0
DB07486,BE0000516,ITGAL,0,0,0
DB07488,BE0003958,CSNK1G3,0,0,0
DB07489,BE0003958,CSNK1G3,0,0,0
DB07491,BE0001739,PRSS1,0,0,0
DB07493,BE0001072,CDK2,0,0,0
DB07494,BE0003963,CHRFAM7A,0,0,0
DB07495,BE0001120,HSP90AA1,0,0,0
DB07497,BE0000698,PC,0,0,0
DB07498,BE0000747,AKR1B1,0,0,0
DB07500,BE0003768,PLA2G2E,0,0,0
DB07501,BE0001072,CDK2,0,0,0
DB07502,BE0001120,HSP90AA1,0,0,0
DB07503,BE0001315,PIK3CG,0,0,0
DB07504,BE0001072,CDK2,0,0,0
DB07506,BE0003753,CPA1,0,0,0
DB07506,BE0003968,SCPEP1,0,0,0
DB07508,BE0000048,F2,0,0,0
DB07509,BE0000215,PPARG,0,0,0
DB07512,BE0002196,MAOB,0,0,0
DB07513,BE0002196,MAOB,0,0,0
DB07514,BE0000369,KDR,0,0,0
DB07515,BE0000048,F2,0,0,0
DB07519,BE0000988,BACE1,0,0,0
DB07520,BE0001646,CTSS,0,0,0
DB07521,BE0000048,F2,0,0,0
DB07522,BE0000048,F2,0,0,0
DB07524,BE0001277,PIM1,0,0,0
DB07525,BE0002131,FGFR1,0,0,0
DB07527,BE0000048,F2,0,0,0
DB07528,BE0000369,KDR,0,0,0
DB07529,BE0001072,CDK2,0,0,0
DB07530,BE0003728,NCOA1,0,0,0
DB07530,BE0000779,VDR,0,0,0
DB07531,BE0001072,CDK2,0,0,0
DB07533,BE0003734,CCNA2,0,0,0
DB07533,BE0001072,CDK2,0,0,0
DB07534,BE0003734,CCNA2,0,0,0
DB07534,BE0001072,CDK2,0,0,0
DB07535,BE0000988,BACE1,0,0,0
DB07537,BE0000369,KDR,0,0,0
DB07538,BE0003734,CCNA2,0,0,0
DB07538,BE0001072,CDK2,0,0,0
DB07539,BE0003734,CCNA2,0,0,0
DB07539,BE0001072,CDK2,0,0,0
DB07540,BE0001072,CDK2,0,0,0
DB07542,BE0000941,CTSD,0,0,0
DB07543,BE0000694,ADRB2,0,0,0
DB07544,BE0000517,BCAT1,0,0,0
DB07545,BE0000991,AURKA,0,0,0
DB07546,BE0003984,CSNK2A2,0,0,0
DB07548,BE0000048,F2,0,0,0
DB07549,BE0000048,F2,0,0,0
DB07550,BE0000048,F2,0,0,0
DB07555,BE0000426,ACHE,0,0,0
DB07556,BE0001198,MMP12,0,0,0
DB07556,BE0000920,MMP1,0,0,0
DB07557,BE0003728,NCOA1,0,0,0
DB07557,BE0000412,RXRA,0,0,0
DB07557,BE0003848,NR1I3,0,0,0
DB07557,BE0003610,AKR1D1,0,0,0
DB07558,BE0003916,PSMA7,0,0,0
DB07559,BE0000382,DHODH,0,0,0
DB07561,BE0000382,DHODH,0,0,0
DB07562,BE0001072,CDK2,0,0,0
DB07562,BE0003734,CCNA2,0,0,0
DB07563,BE0003417,CTSK,0,0,0
DB07567,BE0000123,ESR1,0,0,0
DB07573,BE0000988,BACE1,0,0,0
DB07574,BE0004003,STMN4,0,0,0
DB07574,BE0003401,TUBB2B,0,0,0
DB07574,BE0001340,TUBA1A,0,0,0
DB07574,BE0001388,TUBA1C,0,0,0
DB07574,BE0001275,TUBA1B,0,0,0
DB07577,BE0000324,TYMS,0,0,0
DB07579,BE0001213,APCS,0,0,0
DB07580,BE0001213,APCS,0,0,0
DB07583,BE0003761,PRKACA,0,0,0
DB07583,BE0003762,PKIA,0,0,0
DB07584,BE0000428,AKT1,0,0,0
DB07584,BE0001065,GSK3B,0,0,0
DB07585,BE0000428,AKT1,0,0,0
DB07585,BE0001065,GSK3B,0,0,0
DB07586,BE0001608,HDAC8,0,0,0
DB07587,BE0001646,CTSS,0,0,0
DB07589,BE0001646,CTSS,0,0,0
DB07592,BE0003417,CTSK,0,0,0
DB07593,BE0003417,CTSK,0,0,0
DB07594,BE0001898,HSP90AB1,0,0,0
DB07594,BE0001120,HSP90AA1,0,0,0
DB07595,BE0001072,CDK2,0,0,0
DB07596,BE0000322,CA2,0,0,0
DB07597,BE0000865,PNMT,0,0,0
DB07598,BE0000829,GRIA2,0,0,0
DB07601,BE0001120,HSP90AA1,0,0,0
DB07602,BE0000767,EGFR,0,0,0
DB07604,BE0003888,ATP2A1,0,0,0
DB07605,BE0000216,F10,0,0,0
DB07606,BE0001072,CDK2,0,0,0
DB07607,BE0001019,MAPK14,0,0,0
DB07608,BE0004012,DYRK1A,0,0,0
DB07609,BE0003336,CYP2A6,0,0,0
DB07612,BE0001072,CDK2,0,0,0
DB07613,BE0001167,HPGDS,0,0,0
DB07614,BE0001167,HPGDS,0,0,0
DB07615,BE0001167,HPGDS,1,0,0
DB07616,BE0001167,HPGDS,0,0,0
DB07617,BE0003336,CYP2A6,0,0,0
DB07618,BE0001072,CDK2,0,0,0
DB07619,BE0000329,HSD11B1,0,0,0
DB07621,BE0003336,CYP2A6,0,0,0
DB07622,BE0001072,CDK2,0,0,0
DB07623,BE0003336,CYP2A6,0,0,0
DB07624,BE0000329,HSD11B1,0,0,0
DB07625,BE0000895,PLAU,0,0,0
DB07626,BE0000895,PLAU,0,0,0
DB07627,BE0003346,CAPN1,0,0,0
DB07628,BE0000088,PKM,0,0,0
DB07629,BE0000216,F10,0,0,0
DB07630,BE0000216,F10,0,0,0
DB07632,BE0000322,CA2,0,0,0
DB07633,BE0000214,ABO,0,0,0
DB07636,BE0000938,MT-CYB,0,0,0
DB07636,BE0003858,UQCRFS1,0,0,0
DB07636,BE0003854,CYC1,0,0,0
DB07636,BE0003860,UQCRB,0,0,0
DB07636,BE0003861,UQCR10,0,0,0
DB07637,BE0000654,EPOR,0,0,0
DB07638,BE0000123,ESR1,0,0,0
DB07638,BE0000792,ESR2,0,0,0
DB07639,BE0000048,F2,0,0,0
DB07641,BE0002198,MAOA,0,0,0
DB07642,BE0001215,DCPS,0,0,0
DB07643,BE0001215,DCPS,0,0,0
DB07644,BE0001215,DCPS,0,0,0
DB07645,BE0000130,HBA1,0,0,0
DB07645,BE0000629,HBB,0,0,0
DB07646,BE0000382,DHODH,0,0,0
DB07647,BE0003382,CHEK1,0,0,0
DB07648,BE0003382,CHEK1,0,0,0
DB07651,BE0000623,PTPN1,0,0,0
DB07652,BE0003870,POLK,0,0,0
DB07653,BE0003382,CHEK1,0,0,0
DB07654,BE0003382,CHEK1,0,0,0
DB07655,BE0003382,CHEK1,0,0,0
DB07657,BE0003997,PLA2G1B,0,0,0
DB07658,BE0000048,F2,0,0,0
DB07659,BE0000048,F2,0,0,0
DB07660,BE0000048,F2,0,0,0
DB07662,BE0000838,SRC,0,0,0
DB07662,BE0000767,EGFR,0,0,0
DB07664,BE0003958,CSNK1G3,0,0,0
DB07664,BE0004041,SLK,0,0,0
DB07664,BE0004042,CAMK4,0,0,0
DB07664,BE0004043,CLK3,0,0,0
DB07664,BE0000435,ABL2,0,0,0
DB07665,BE0000048,F2,0,0,0
DB07666,BE0000854,DPP4,0,0,0
DB07668,BE0003531,CTRB1,0,0,0
DB07670,BE0003611,CYP2C18,0,0,0
DB07672,BE0002815,IGHG1,0,0,0
DB07675,BE0000215,PPARG,0,0,0
DB07676,BE0001065,GSK3B,0,0,0
DB07676,BE0004042,CAMK4,0,0,0
DB07677,BE0004049,PARP3,0,0,0
DB07678,BE0000123,ESR1,0,0,0
DB07678,BE0003740,NCOA2,0,0,0
DB07680,BE0001038,CMA1,0,0,0
DB07681,BE0002180,BCHE,0,0,0
DB07683,BE0001198,MMP12,0,0,0
DB07684,BE0001088,PLAT,0,0,0
DB07685,BE0001072,CDK2,0,0,0
DB07686,BE0001072,CDK2,0,0,0
DB07687,BE0001072,CDK2,0,0,0
DB07688,BE0001072,CDK2,0,0,0
DB07688,BE0003734,CCNA2,0,0,0
DB07689,BE0003983,DHRS4L1,0,0,0
DB07691,BE0001007,PPARD,0,0,0
DB07692,BE0000088,PKM,0,0,0
DB07696,BE0001162,CASP3,0,0,0
DB07697,BE0000088,PKM,0,0,0
DB07698,BE0003794,GSG2,0,0,0
DB07700,BE0000592,AKR1C3,0,0,0
DB07701,BE0000426,ACHE,0,0,0
DB07702,BE0004057,NCOA5,0,0,0
DB07702,BE0000792,ESR2,0,0,0
DB07705,BE0000875,CYP51A1,0,0,0
DB07707,BE0000123,ESR1,0,0,0
DB07707,BE0003740,NCOA2,0,0,0
DB07708,BE0000123,ESR1,0,0,0
DB07708,BE0003740,NCOA2,0,0,0
DB07710,BE0000322,CA2,0,0,0
DB07711,BE0002214,ADA,0,0,0
DB07712,BE0000123,ESR1,0,0,0
DB07712,BE0003740,NCOA2,0,0,0
DB07713,BE0001182,MMP8,0,0,0
DB07714,BE0000648,GSR,0,0,0
DB07715,BE0001209,CSNK2A1,0,0,0
DB07715,BE0003721,AHR,0,0,1
DB07716,BE0003836,IGKC,0,0,0
DB07717,BE0000132,AR,0,0,0
DB07718,BE0000048,F2,0,0,0
DB07718,BE0001855,MIF,0,0,0
DB07719,BE0000623,PTPN1,0,0,0
DB07720,BE0003963,CHRFAM7A,0,0,0
DB07720,BE0002341,CHRNA7,0,0,0
DB07720,BE0000850,CHRNB2,0,0,0
DB07720,BE0000738,CHRNA2,0,0,1
DB07720,BE0003585,CHRNA3,0,0,1
DB07720,BE0000849,CHRNA4,0,0,1
DB07720,BE0003584,CHRNB4,0,0,1
DB07723,BE0000215,PPARG,0,0,0
DB07724,BE0003728,NCOA1,0,0,0
DB07724,BE0000071,PPARA,0,0,0
DB07724,BE0001007,PPARD,0,0,0
DB07724,BE0000215,PPARG,0,0,0
DB07728,BE0001373,MAPKAPK2,0,0,0
DB07728,BE0004064,MAPKAPK3,0,0,0
DB07730,BE0000623,PTPN1,0,0,0
DB07731,BE0001072,CDK2,0,0,0
DB07733,BE0000444,CASP1,0,0,0
DB07734,BE0000988,BACE1,0,0,0
DB07735,BE0000988,BACE1,0,0,0
DB07736,BE0000988,BACE1,0,0,0
DB07737,BE0000988,BACE1,0,0,0
DB07738,BE0000988,BACE1,0,0,0
DB07739,BE0000865,PNMT,0,0,0
DB07740,BE0004067,HMGCS1,0,0,0
DB07741,BE0000048,F2,0,0,0
DB07742,BE0000322,CA2,0,0,0
DB07744,BE0000444,CASP1,0,0,0
DB07746,BE0001534,METAP2,0,0,0
DB07747,BE0000865,PNMT,0,0,0
DB07749,BE0003531,CTRB1,0,0,0
DB07750,BE0001072,CDK2,0,0,0
DB07751,BE0001072,CDK2,0,0,0
DB07754,BE0000568,FOLH1,0,0,0
DB07755,BE0001072,CDK2,0,0,0
DB07756,BE0000426,ACHE,0,0,0
DB07757,BE0000792,ESR2,0,0,0
DB07760,BE0003770,UNG,0,0,0
DB07761,BE0001072,CDK2,0,0,0
DB07763,BE0003854,CYC1,0,0,0
DB07763,BE0000938,MT-CYB,0,0,0
DB07763,BE0001005,UQCRC1,0,0,0
DB07763,BE0003855,UQCRC2,0,0,0
DB07763,BE0003856,UQCRH,0,0,0
DB07763,BE0003857,UQCRQ,0,0,0
DB07763,BE0003858,UQCRFS1,0,0,0
DB07763,BE0003859,UQCR11,0,0,0
DB07763,BE0003860,UQCRB,0,0,0
DB07763,BE0003861,UQCR10,0,0,0
DB07764,BE0002815,IGHG1,0,0,0
DB07765,BE0003983,DHRS4L1,0,0,0
DB07766,BE0004076,CAMK2A,0,0,0
DB07766,BE0004077,CDK16,0,0,0
DB07768,BE0000126,AKR1C1,0,0,0
DB07768,BE0000622,AKR1C2,0,0,0
DB07769,BE0000132,AR,0,0,0
DB07771,BE0004071,KRAS,0,0,0
DB07771,BE0002373,FNTA,0,0,0
DB07771,BE0002372,FNTB,0,0,0
DB07772,BE0001182,MMP8,0,0,0
DB07776,BE0003722,ESRRA,0,0,1
DB07776,BE0005001,ESRRB,0,0,1
DB07776,BE0001111,CYP1B1,0,0,0
DB07778,BE0003854,CYC1,0,0,0
DB07778,BE0000938,MT-CYB,0,0,0
DB07778,BE0001005,UQCRC1,0,0,0
DB07778,BE0003855,UQCRC2,0,0,0
DB07778,BE0003856,UQCRH,0,0,0
DB07778,BE0003857,UQCRQ,0,0,0
DB07778,BE0003858,UQCRFS1,0,0,0
DB07778,BE0003859,UQCR11,0,0,0
DB07778,BE0003860,UQCRB,0,0,0
DB07778,BE0003861,UQCR10,0,0,0
DB07779,BE0000854,DPP4,0,0,0
DB07780,BE0002373,FNTA,0,0,0
DB07780,BE0002372,FNTB,0,0,0
DB07780,BE0004071,KRAS,0,0,0
DB07780,BE0000776,FDPS,0,0,0
DB07780,BE0003570,GGPS1,0,0,0
DB07780,BE0004072,RABGGTA,0,0,0
DB07780,BE0004073,RABGGTB,0,0,0
DB07783,BE0002214,ADA,0,0,0
DB07784,BE0003836,IGKC,0,0,0
DB07785,BE0002214,ADA,0,0,0
DB07786,BE0002214,ADA,0,0,0
DB07787,BE0001717,PARP1,0,0,0
DB07788,BE0000923,MAPK1,0,0,0
DB07789,BE0003745,PLK1,0,0,0
DB07790,BE0001072,CDK2,0,0,0
DB07791,BE0001072,CDK2,0,0,0
DB07792,BE0000916,PYGM,0,0,0
DB07793,BE0000916,PYGM,0,0,0
DB07794,BE0000923,MAPK1,0,0,0
DB07795,BE0002212,CDK6,0,0,0
DB07796,BE0000048,F2,0,0,0
DB07798,BE0000865,PNMT,0,0,0
DB07800,BE0000216,F10,0,0,0
DB07801,BE0000991,AURKA,0,0,0
DB07802,BE0001209,CSNK2A1,0,0,0
DB07804,BE0000216,F10,0,0,0
DB07807,BE0000916,PYGM,0,0,0
DB07809,BE0000048,F2,0,0,0
DB07811,BE0001019,MAPK14,0,0,0
DB07812,BE0001172,AKT2,0,0,0
DB07812,BE0001065,GSK3B,0,0,0
DB07814,BE0004098,AADACL2,0,0,0
DB07815,BE0004098,AADACL2,0,0,0
DB07816,BE0002815,IGHG1,0,0,0
DB07821,BE0002705,CES1,0,0,0
DB07821,BE0004103,PAFAH1B3,0,0,0
DB07821,BE0002409,PLA2G7,0,0,0
DB07827,BE0000966,MMP13,0,0,0
DB07829,BE0001019,MAPK14,0,0,0
DB07830,BE0000854,DPP4,0,0,0
DB07831,BE0000014,ABL1,0,0,0
DB07832,BE0001019,MAPK14,0,0,0
DB07833,BE0001019,MAPK14,0,0,0
DB07834,BE0001019,MAPK14,0,0,0
DB07835,BE0001019,MAPK14,0,0,0
DB07836,BE0003997,PLA2G1B,0,0,0
DB07837,BE0004105,SGK1,0,0,0
DB07838,BE0003780,NMT2,0,0,0
DB07839,BE0001646,CTSS,0,0,0
DB07840,BE0002131,FGFR1,0,0,0
DB07841,BE0002373,FNTA,0,0,0
DB07841,BE0001142,PGGT1B,0,0,0
DB07841,BE0002372,FNTB,0,0,0
DB07841,BE0003570,GGPS1,0,0,0
DB07841,BE0000776,FDPS,0,0,0
DB07841,BE0004072,RABGGTA,0,0,0
DB07841,BE0004073,RABGGTB,0,0,0
DB07842,BE0000215,PPARG,0,0,0
DB07843,BE0000216,F10,0,0,0
DB07844,BE0000216,F10,0,0,0
DB07845,BE0003790,MAPK8,0,0,0
DB07846,BE0000426,ACHE,0,0,0
DB07847,BE0000216,F10,0,0,0
DB07848,BE0000216,F10,0,0,0
DB07849,BE0000814,GSTP1,0,0,0
DB07851,BE0000854,DPP4,0,0,0
DB07852,BE0003734,CCNA2,0,0,0
DB07852,BE0001072,CDK2,0,0,0
DB07853,BE0004041,SLK,0,0,0
DB07853,BE0004108,CAMK2D,0,0,0
DB07853,BE0004109,STK26,0,0,0
DB07854,BE0003761,PRKACA,0,0,0
DB07854,BE0003762,PKIA,0,0,0
DB07855,BE0003761,PRKACA,0,0,0
DB07855,BE0003762,PKIA,0,0,0
DB07856,BE0003761,PRKACA,0,0,0
DB07856,BE0003762,PKIA,0,0,0
DB07857,BE0003761,PRKACA,0,0,0
DB07857,BE0003762,PKIA,0,0,0
DB07858,BE0003761,PRKACA,0,0,0
DB07858,BE0003762,PKIA,0,0,0
DB07859,BE0003761,PRKACA,0,0,0
DB07859,BE0003762,PKIA,0,0,0
DB07859,BE0001172,AKT2,0,0,0
DB07859,BE0001065,GSK3B,0,0,0
DB07860,BE0003761,PRKACA,0,0,0
DB07860,BE0003762,PKIA,0,0,0
DB07862,BE0004001,DHFRL1,0,0,0
DB07863,BE0003740,NCOA2,0,0,0
DB07863,BE0000215,PPARG,0,0,0
DB07863,BE0000412,RXRA,0,0,0
DB07866,BE0000329,HSD11B1,0,0,0
DB07870,BE0000702,ACACB,0,0,0
DB07872,BE0000216,F10,0,0,0
DB07873,BE0003570,GGPS1,0,0,0
DB07874,BE0000988,BACE1,0,0,0
DB07875,BE0000216,F10,0,0,0
DB07876,BE0003761,PRKACA,0,0,0
DB07876,BE0003762,PKIA,0,0,0
DB07876,BE0001016,ROCK1,0,0,0
DB07877,BE0001898,HSP90AB1,0,0,0
DB07877,BE0001120,HSP90AA1,0,0,0
DB07878,BE0001646,CTSS,0,0,0
DB07879,BE0003523,HDAC4,0,0,0
DB07881,BE0002815,IGHG1,0,0,0
DB07882,BE0003836,IGKC,0,0,0
DB07883,BE0002815,IGHG1,0,0,0
DB07887,BE0001021,F11,0,0,0
DB07888,BE0001855,MIF,0,0,0
DB07889,BE0001072,CDK2,0,0,0
DB07893,BE0003836,IGKC,0,0,0
DB07895,BE0002372,FNTB,0,0,0
DB07895,BE0002373,FNTA,0,0,0
