| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  98  |                                                      (2S)-1-(3H-Indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine                                                      |     ZBP1    |      6.47     |
|  99  |                                                 N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE                                                 |    NLRP3    |      6.47     |
| 100  |                                                6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE                                                |     ZBP1    |      6.46     |
| 101  |                                                                                       Demegestone                                                                                       |    NLRP3    |      6.46     |
| 102  |                                                      (2S)-1-(3H-Indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine                                                      |    NLRP3    |      6.46     |
| 103  |                                                                                       Montelukast                                                                                       |    NLRP3    |      6.45     |
| 104  |                                                 2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide                                                |     ZBP1    |      6.44     |
| 105  |                                                                                     (R)-minalrestat                                                                                     |     ZBP1    |      6.44     |
| 106  |                                                                                         RU90395                                                                                         |     ZBP1    |      6.44     |
| 107  |                                                N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE                                               |     ZBP1    |      6.44     |
| 108  |                                                                                       Eldecalcitol                                                                                      |     ZBP1    |      6.44     |
| 109  |                                      N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE                                      |    NLRP3    |      6.43     |
| 110  |                                                                                      Phosphoramidon                                                                                     |    NLRP3    |      6.43     |
| 111  |                                      N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE                                      |     ZBP1    |      6.42     |
| 112  |                                                                                        Sincalide                                                                                        |     ZBP1    |      6.41     |
| 113  |                                                                                       Montelukast                                                                                       |     ZBP1    |      6.41     |
| 114  |                                                                                         RU90395                                                                                         |    NLRP3    |      6.41     |
| 115  |                                                                                        Sincalide                                                                                        |    NLRP3    |      6.41     |
| 116  |                   (2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE                   |    NLRP3    |      6.40     |
| 117  |                                                                                        Odanacatib                                                                                       |    NLRP3    |      6.40     |
| 118  |                                                                                        Irosustat                                                                                        |     ZBP1    |      6.39     |
| 119  |                                                 (2S)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol                                                 |     ZBP1    |      6.39     |
| 120  |                                                 (2R)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol                                                 |     ZBP1    |      6.39     |
| 121  |                                                   N-[3-(N'-HYDROXYCARBOXAMIDO)-2-(2-METHYLPROPYL)-PROPANOYL]-O-TYROSINE-N-METHYLAMIDE                                                   |    NLRP3    |      6.39     |
| 122  |                                                                                       Ganstigmine                                                                                       |    NLRP3    |      6.39     |
| 123  |                                                                                       Rocaglamide                                                                                       |    NLRP3    |      6.38     |
| 124  |                                                                                        Irosustat                                                                                        |    NLRP3    |      6.37     |
| 125  |                                                          2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE                                                          |     ZBP1    |      6.37     |
| 126  |                   (4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate                   |     ZBP1    |      6.36     |
| 127  |                                                6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE                                                |    NLRP3    |      6.36     |
| 128  |                                             1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide                                            |     ZBP1    |      6.36     |
| 129  |                                                                                    Varespladib methyl                                                                                   |     ZBP1    |      6.35     |
| 130  |                                                 (2S)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol                                                 |    NLRP3    |      6.35     |
| 131  |                                                 (2R)-1-{4-[(4-Anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol                                                 |    NLRP3    |      6.35     |
| 132  |                                                                                        Odanacatib                                                                                       |     ZBP1    |      6.35     |
| 133  |                                                                                         Orlistat                                                                                        |    NLRP3    |      6.35     |
| 134  |                                                                                        Zanamivir                                                                                        |     ZBP1    |      6.35     |
| 135  |                                                                                      Z-Pro-Prolinal                                                                                     |    NLRP3    |      6.35     |
| 136  |                                            4-({4-[(4-AMINOBUT-2-YNYL)OXY]PHENYL}SULFONYL)-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE                                            |     ZBP1    |      6.35     |
| 137  |                                                                             acetylleucyl-leucyl-norleucinal                                                                             |    NLRP3    |      6.34     |
| 138  |                                                                           2-Thiomethyl-3-Phenylpropanoic Acid                                                                           |    NLRP3    |      6.34     |
| 139  |                                                                                       Agomelatine                                                                                       |    NLRP3    |      6.34     |
| 140  |                                              4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE                                              |     ZBP1    |      6.34     |
| 141  |                                                                   N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide                                                                  |    NLRP3    |      6.33     |
| 142  |                                                                                       Calcipotriol                                                                                      |     ZBP1    |      6.33     |
| 143  |                                                                 2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid                                                                 |    NLRP3    |      6.32     |
| 144  |                                                                                       Gilteritinib                                                                                      |    NLRP3    |      6.32     |
| 145  |                                                                                      Alsterpaullone                                                                                     |    NLRP3    |      6.32     |
| 146  |                                              4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE                                              |    NLRP3    |      6.31     |
