| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 108  |                                             1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol                                             |     ZBP1    |      7.82     |
| 109  |                                                                                        Anatibant                                                                                        |    NLRP3    |      7.82     |
| 110  |                                                                                        Saredutant                                                                                       |    NLRP3    |      7.81     |
| 111  |                                                                                       Granisetron                                                                                       |     ZBP1    |      7.81     |
| 112  |                                                                                      Levothyroxine                                                                                      |    NLRP3    |      7.81     |
| 113  |                                                                                     Dextrothyroxine                                                                                     |    NLRP3    |      7.81     |
| 114  |                                                                                         AL7089A                                                                                         |     ZBP1    |      7.81     |
| 115  |                                                                                         AL7099A                                                                                         |     ZBP1    |      7.81     |
| 116  |                                                                                        Darodipine                                                                                       |     ZBP1    |      7.81     |
| 117  |                                                                                       Canfosfamide                                                                                      |     ZBP1    |      7.81     |
| 118  |                                                                                       Granisetron                                                                                       |    NLRP3    |      7.81     |
| 119  |                                                                                    Mometasone furoate                                                                                   |     ZBP1    |      7.80     |
| 120  |                                                                                        Valspodar                                                                                        |     ZBP1    |      7.80     |
| 121  |                                                                                        Boceprevir                                                                                       |     ZBP1    |      7.80     |
| 122  |                                       N-methyl-{4-[2-(7-oxo-6,7-dihydro-8H-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide                                      |     ZBP1    |      7.79     |
| 123  |                                             1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol                                             |    NLRP3    |      7.79     |
| 124  |                                                   2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE                                                  |     ZBP1    |      7.78     |
| 125  |                                 (3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE                                |    NLRP3    |      7.77     |
| 126  |                                                                                        Valspodar                                                                                        |    NLRP3    |      7.77     |
| 127  |                                                                                     13-Acetylphorbol                                                                                    |    NLRP3    |      7.77     |
| 128  |                                                                                       Clobetasone                                                                                       |    NLRP3    |      7.77     |
| 129  |                                                  (4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE                                                 |     ZBP1    |      7.76     |
| 130  |                                                                                       Clobetasone                                                                                       |     ZBP1    |      7.76     |
| 131  |                                                                                         MK-1775                                                                                         |     ZBP1    |      7.76     |
| 132  |                                                   5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE                                                   |     ZBP1    |      7.76     |
| 133  |                                                5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE                                                |    NLRP3    |      7.75     |
| 134  |                                                    6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine                                                   |    NLRP3    |      7.75     |
| 135  |                                                                                        L-709,587                                                                                        |    NLRP3    |      7.75     |
| 136  |                                                   5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE                                                   |    NLRP3    |      7.74     |
| 137  |                                                                                         RU81843                                                                                         |    NLRP3    |      7.74     |
| 138  |                                                                                     13-Acetylphorbol                                                                                    |     ZBP1    |      7.74     |
| 139  |                                                                                        Flecainide                                                                                       |    NLRP3    |      7.74     |
| 140  |                                 (3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE                                |     ZBP1    |      7.73     |
| 141  |                                                                                         RU81843                                                                                         |     ZBP1    |      7.73     |
| 142  |                                                                                        Veliparib                                                                                        |    NLRP3    |      7.73     |
| 143  |                                                  (4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE                                                 |    NLRP3    |      7.72     |
| 144  |                                                 4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol                                                 |    NLRP3    |      7.72     |
| 145  |                                                                                        L-709,587                                                                                        |     ZBP1    |      7.72     |
| 146  |                                                5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE                                                |     ZBP1    |      7.72     |
| 147  |                                                                                        Ribociclib                                                                                       |    NLRP3    |      7.71     |
| 148  |                                                                                        Gliquidone                                                                                       |    NLRP3    |      7.71     |
| 149  |                                                    6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine                                                   |     ZBP1    |      7.71     |
| 150  |                                           6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid                                          |     ZBP1    |      7.71     |
| 151  |                                                                                        Veliparib                                                                                        |     ZBP1    |      7.70     |
| 152  |                                                                                        Flecainide                                                                                       |     ZBP1    |      7.69     |
| 153  |                                                                                        Penbutolol                                                                                       |     ZBP1    |      7.69     |
| 154  |                                                   2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE                                                  |    NLRP3    |      7.68     |
| 155  |                                                                                     Gibberellic acid                                                                                    |    NLRP3    |      7.68     |
| 156  |                                                                                         AL7089A                                                                                         |    NLRP3    |      7.67     |
| 157  |                                                                                         AL7099A                                                                                         |    NLRP3    |      7.67     |
| 158  |                                                                                      Tonapofylline                                                                                      |     ZBP1    |      7.67     |
| 159  |                                                                                       Immucillin-G                                                                                      |    NLRP3    |      7.67     |
| 160  |                                                                                        Glyburide                                                                                        |     ZBP1    |      7.67     |
| 161  |                                                                                     Gibberellic acid                                                                                    |     ZBP1    |      7.66     |
| 162  |                                                                                       Phenindamine                                                                                      |     ZBP1    |      7.66     |
| 163  |                                                                                        Gliquidone                                                                                       |     ZBP1    |      7.66     |
| 164  |                                                                  4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide                                                                 |     ZBP1    |      7.66     |
| 165  |                                                                                       Tazemetostat                                                                                      |    NLRP3    |      7.65     |
| 166  |                                                                                         MK-1775                                                                                         |    NLRP3    |      7.65     |
| 167  |                                                                                       Immucillin-G                                                                                      |     ZBP1    |      7.63     |
| 168  |                                                                                        OPC-51803                                                                                        |    NLRP3    |      7.63     |
| 169  |                                                                                        Penbutolol                                                                                       |    NLRP3    |      7.63     |
| 170  |                             Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone                             |    NLRP3    |      7.63     |
| 171  |                                      N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide                                     |    NLRP3    |      7.61     |
| 172  |                                                                      N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide                                                                     |     ZBP1    |      7.61     |
| 173  |                                                 N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid                                                 |    NLRP3    |      7.61     |
| 174  |                                                                                        Stanolone                                                                                        |    NLRP3    |      7.60     |
| 175  |                                                                                5beta-dihydrotestosterone                                                                                |    NLRP3    |      7.60     |
| 176  |                                                                                  Fluticasone propionate                                                                                 |    NLRP3    |      7.60     |
| 177  |                                                                                       Glecaprevir                                                                                       |    NLRP3    |      7.60     |
| 178  |                                                                                       Tazemetostat                                                                                      |     ZBP1    |      7.60     |
| 179  |                             Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone                             |     ZBP1    |      7.60     |
| 180  |                                                                                        Forodesine                                                                                       |    NLRP3    |      7.60     |
| 181  |                                                                                       Oseltamivir                                                                                       |    NLRP3    |      7.59     |
| 182  |                                                                                       Azelnidipine                                                                                      |    NLRP3    |      7.59     |
| 183  |                                                                                        OPC-51803                                                                                        |     ZBP1    |      7.59     |
| 184  |                                                                                          AL5927                                                                                         |     ZBP1    |      7.59     |
| 185  |                                                                                       Phenindamine                                                                                      |    NLRP3    |      7.59     |
| 186  |                                                                                       Indacaterol                                                                                       |    NLRP3    |      7.58     |
| 187  |                                                                                  Fluticasone propionate                                                                                 |     ZBP1    |      7.58     |
| 188  |                                                                  4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide                                                                 |    NLRP3    |      7.58     |
| 189  |                                                                                      Tonapofylline                                                                                      |    NLRP3    |      7.57     |
| 190  |                                      N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide                                     |     ZBP1    |      7.57     |
| 191  |                                                                                       Oseltamivir                                                                                       |     ZBP1    |      7.57     |
| 192  |                                                                                       Indacaterol                                                                                       |     ZBP1    |      7.57     |
| 193  |                                                                                   Carboxymycobactin S                                                                                   |    NLRP3    |      7.57     |
| 194  |                          1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol                          |     ZBP1    |      7.57     |
| 195  |                                                                                       Azelnidipine                                                                                      |     ZBP1    |      7.57     |
| 196  |                                            (7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one                                           |    NLRP3    |      7.56     |
| 197  |                                                                                        Stanolone                                                                                        |     ZBP1    |      7.56     |
| 198  |                                                                                5beta-dihydrotestosterone                                                                                |     ZBP1    |      7.56     |
| 199  |                                                                                       Naldemedine                                                                                       |    NLRP3    |      7.56     |
