| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
|  84  |                                                                             2'-Deoxyguanosine-5'-Diphosphate                                                                            |    NLRP3    |     13.94     |
|  85  |                                                                                      Roxithromycin                                                                                      |     ZBP1    |     13.86     |
|  86  |                                                                                      Methocarbamol                                                                                      |    NLRP3    |     13.77     |
|  87  |                                       5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID                                       |    NLRP3    |     13.64     |
|  88  |                                                                                       Etonogestrel                                                                                      |    NLRP3    |     13.56     |
|  89  |                                                          2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL                                                          |    NLRP3    |     13.36     |
|  90  |                                                                   2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol                                                                  |     ZBP1    |     13.35     |
|  91  |                                                        4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE                                                        |    NLRP3    |     13.24     |
|  92  |                                                                                       Aleglitazar                                                                                       |     ZBP1    |     13.08     |
|  93  |                                                                       2-deoxy-2,3-dehydro-N-acetylneuraminic acid                                                                       |     ZBP1    |     13.07     |
|  94  |                                                                                       Indomethacin                                                                                      |    NLRP3    |     13.02     |
|  95  |                                                                                        Tacrolimus                                                                                       |    NLRP3    |     13.01     |
|  96  |                                                                                   Nandrolone decanoate                                                                                  |    NLRP3    |     12.99     |
|  97  |                                                                                         Miglitol                                                                                        |    NLRP3    |     12.91     |
|  98  |                                                                                   N-Carbamoyl-Alanine                                                                                   |     ZBP1    |     12.88     |
|  99  |                                                                                       Delavirdine                                                                                       |     ZBP1    |     12.88     |
| 100  |                                                                   8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide                                                                  |     ZBP1    |     12.84     |
| 101  |                                                                                       Sumatriptan                                                                                       |    NLRP3    |     12.66     |
| 102  |                                                  8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione                                                  |    NLRP3    |     12.65     |
| 103  |                                                                                     Zoledronic acid                                                                                     |    NLRP3    |     12.63     |
| 104  |                                     2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER                                    |     ZBP1    |     12.61     |
| 105  |                                                                                         Oxazepam                                                                                        |    NLRP3    |     12.60     |
| 106  |                                                                                      Carbamazepine                                                                                      |     ZBP1    |     12.54     |
| 107  |                                                                                       Felypressin                                                                                       |    NLRP3    |     12.44     |
| 108  |                                                                                       Regorafenib                                                                                       |     ZBP1    |     12.43     |
| 109  |                                                                                 Carboprost tromethamine                                                                                 |     ZBP1    |     12.42     |
| 110  |                                                                                        Cladribine                                                                                       |    NLRP3    |     12.42     |
| 111  |                                                                                   5-Bromonicotinamide                                                                                   |     ZBP1    |     12.41     |
| 112  |                                                                                     Alendronic acid                                                                                     |     ZBP1    |     12.40     |
| 113  |                                                                                   2-Methyl-2-Propanol                                                                                   |     ZBP1    |     12.36     |
| 114  |                                                                           3,4-Dihydro-5-Methyl-Isoquinolinone                                                                           |    NLRP3    |     12.30     |
| 115  |                                                                   N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide                                                                   |    NLRP3    |     12.21     |
| 116  |                                                               9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine                                                              |    NLRP3    |     12.10     |
| 117  |                                                                                      2-deoxyglucose                                                                                     |    NLRP3    |     12.05     |
| 118  |                                                                         PARA-NITROBENZYL GLUTARYL GLYCINIC ACID                                                                         |     ZBP1    |     12.04     |
| 119  |                                                    5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE                                                    |     ZBP1    |     12.03     |
| 120  |                                                                                        Sorafenib                                                                                        |    NLRP3    |     11.97     |
| 121  |                                                                                      Dydrogesterone                                                                                     |     ZBP1    |     11.97     |
| 122  |                                                                                       Polymyxin B                                                                                       |     ZBP1    |     11.91     |
| 123  |                                                                       D-1-naphthyl-2-acetamido-ethane boronic acid                                                                      |     ZBP1    |     11.88     |
| 124  |                                                                                    3'-deoxyguanosine                                                                                    |     ZBP1    |     11.85     |
| 125  |                                                                              3'-THIO-THYMIDINE-5'-PHOSPHATE                                                                             |     ZBP1    |     11.84     |
| 126  |                                                                                       Bedaquiline                                                                                       |     ZBP1    |     11.84     |
| 127  |                                                                  4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole                                                                  |     ZBP1    |     11.80     |
