| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 141  |                                                      5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine                                                      |    NLRP3    |     12.69     |
| 142  |                                                                                       Carphenazine                                                                                      |    NLRP3    |     12.68     |
| 143  |                                                                                   Carboxymycobactin S                                                                                   |    NLRP3    |     12.68     |
| 144  |                                              3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide                                             |    NLRP3    |     12.68     |
| 145  |                                                                                        Anthralin                                                                                        |    NLRP3    |     12.68     |
| 146  |                                                                                    Mometasone furoate                                                                                   |    NLRP3    |     12.67     |
| 147  |                                                                                        Lapatinib                                                                                        |    NLRP3    |     12.67     |
| 148  |                                                 4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZENESULFONAMIDE                                                 |     ZBP1    |     12.67     |
| 149  |                                                          1-(1-methylethyl)-3-quinolin-6-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine                                                          |     ZBP1    |     12.67     |
| 150  |                                                    3-({2-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)ETHYNYL]BENZYL}AMINO)-1,3-OXAZOL-2(3H)-ONE                                                    |     ZBP1    |     12.66     |
| 151  |                                                        N-ACETYL-L-PHENYLALANYL-4-[DIFLUORO(PHOSPHONO)METHYL]-L-PHENYLALANINAMIDE                                                        |     ZBP1    |     12.66     |
| 152  |                                                               1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE                                                               |    NLRP3    |     12.64     |
| 153  |                                              4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE                                             |     ZBP1    |     12.64     |
| 154  |                                           (3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine                                          |    NLRP3    |     12.64     |
| 155  |                                       4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}-2-(TRIFLUOROMETHYL)BENZENESULFONAMIDE                                       |    NLRP3    |     12.64     |
| 156  |                                                                                           BIA                                                                                           |    NLRP3    |     12.64     |
| 157  |                                      N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE                                      |     ZBP1    |     12.63     |
| 158  |                                                                                       Treprostinil                                                                                      |     ZBP1    |     12.63     |
| 159  |                                                                                        Meloxicam                                                                                        |    NLRP3    |     12.63     |
| 160  |                                                                                  Debromohymenialdisine                                                                                  |     ZBP1    |     12.63     |
| 161  |                                                   4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE                                                  |    NLRP3    |     12.62     |
| 162  |                                                                                       Resveratrol                                                                                       |    NLRP3    |     12.62     |
| 163  |                                                    4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZOIC ACID                                                    |    NLRP3    |     12.62     |
| 164  |                                           5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide                                          |    NLRP3    |     12.62     |
| 165  |                                                                    N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide                                                                   |    NLRP3    |     12.61     |
| 166  |                            2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-3-METHYL-6-PYRIDINYL)METHYL]ACETAMIDE                           |    NLRP3    |     12.61     |
| 167  |                                                                          D-phenylalanyl-N-benzyl-L-prolinamide                                                                          |    NLRP3    |     12.61     |
| 168  |                                                                                       Dimetindene                                                                                       |    NLRP3    |     12.61     |
| 169  |                                              4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE                                              |     ZBP1    |     12.61     |
| 170  |                                                                                        Relebactam                                                                                       |    NLRP3    |     12.60     |
| 171  |                                                              N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine                                                             |    NLRP3    |     12.59     |
| 172  |                                             4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE                                             |    NLRP3    |     12.59     |
| 173  |                                                           3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine                                                          |    NLRP3    |     12.59     |
| 174  |                                                                            2,4-Dihydroxy-Trans Cinnamic Acid                                                                            |    NLRP3    |     12.59     |
| 175  |                                                                                      Aceprometazine                                                                                     |    NLRP3    |     12.59     |
| 176  |                                                                                        Ramelteon                                                                                        |    NLRP3    |     12.59     |
| 177  |                                                                                     Clavulanic acid                                                                                     |    NLRP3    |     12.59     |
| 178  |                                                                   O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE                                                                  |    NLRP3    |     12.58     |
| 179  |                                                  N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE                                                  |    NLRP3    |     12.58     |
| 180  |                                                                                        Diacerein                                                                                        |     ZBP1    |     12.58     |
| 181  |                                                                                        Droperidol                                                                                       |     ZBP1    |     12.58     |
| 182  |                                                                                        Arotinolol                                                                                       |     ZBP1    |     12.58     |
| 183  |                                        1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE                                       |     ZBP1    |     12.57     |
| 184  |                                                    1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE                                                    |    NLRP3    |     12.57     |
| 185  |                                             N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine                                             |    NLRP3    |     12.57     |
| 186  |                                                  [4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile                                                 |    NLRP3    |     12.57     |
| 187  |                                                                                       Piperacillin                                                                                      |    NLRP3    |     12.57     |
| 188  |                                                                                          R-348                                                                                          |     ZBP1    |     12.56     |
| 189  |                                              N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE                                             |     ZBP1    |     12.56     |
| 190  |                   (13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE                   |    NLRP3    |     12.56     |
