|  Rank |          Drug Name          | Target Name | Binding Score |
|   88  | PULHLIOPJXPGJN-UHFFFAOYSA-N |  A0A6B9WHL6 |     27.78     |
|   89  | YLMVVEDAZPUKCY-UHFFFAOYSA-N |  A0A6B9WHL6 |     27.77     |
|   90  | DALKLAYLIPSCQL-IBTLSYKSSA-N |    Q6YMS1   |     27.74     |
|   91  | DALKLAYLIPSCQL-IBTLSYKSSA-N |    Q6YMS2   |     27.74     |
|   92  | FQCKMBLVYCEXJB-MNSAWQCASA-L |    Q1A136   |     27.73     |
|   93  | ZVMMVSSEAMUNGI-UHFFFAOYSA-N |    P29990   |     27.73     |
|   94  | XSIOKTWDEOJMGG-UHFFFAOYSA-O |    Q6YMS1   |     27.71     |
|   95  | QDITZBLZQQZVEE-YBEGLDIGSA-N |  A0A6B9WHD5 |     27.67     |
|   96  | DALKLAYLIPSCQL-IBTLSYKSSA-N |    P27915   |     27.67     |
|   97  | ZVMMVSSEAMUNGI-UHFFFAOYSA-N |    Q86825   |     27.55     |
|   98  | VAAUVRVFOQPIGI-SPQHTLEESA-N |  A0A6B9WHK4 |     27.51     |
|   99  | QAWIHIJWNYOLBE-UHFFFAOYSA-N |  A0A1S4F2T6 |     27.49     |
|  100  | NZDYNTIKGPFZCN-JTQLQIEISA-N |  A0A6B9WHK4 |     27.48     |
|  101  | QDITZBLZQQZVEE-MHWRWJLKSA-N |    Q1A136   |     27.45     |
|  102  | DOTGPNHGTYJDEP-UHFFFAOYSA-N |    Q1A136   |     27.43     |
|  103  | AQLVRTWKJDTWQQ-SDBHATRESA-N |  A0A1S4F2T6 |     27.34     |
|  104  | QYQDKDWGWDOFFU-IUODEOHRSA-N |  A0A6B9WHH1 |     27.29     |
|  105  | RJURFGZVJUQBHK-AQDADIDBSA-N |  A0A1S4F2S4 |     27.23     |
|  106  | CTUICISGLKIJLG-UHFFFAOYSA-N |    P29990   |     27.22     |
|  107  | KJCLPXFGPVCAKL-UHFFFAOYSA-N |    Q6YMS2   |     27.20     |
|  108  | IPWKIXLWTCNBKN-UHFFFAOYSA-N |  A0A6B9WHD5 |     26.84     |
|  109  | MUKSDTOOLRNSIO-UHFFFAOYSA-N |  A0A6B9WHD5 |     26.83     |
|  110  | RUJBDQSFYCKFAA-HNNXBMFYSA-N |  A0A6B9WHD5 |     26.81     |
|  111  | VKHAHZOOUSRJNA-GCNJZUOMSA-N |    Q1A136   |     26.77     |
|  112  | JLPYLHLUHJOPNL-UHFFFAOYSA-N |  A0A6B9WHH1 |     26.77     |
|  113  | KIVUHCNVDWYUNP-UHFFFAOYSA-N |  A0A6M3GXE4 |     26.76     |
|  114  | WTHRRGMBUAHGNI-LCYNINFDSA-N |    Q6YMS3   |     26.76     |
|  115  | HFNKQEVNSGCOJV-FBXGHSCESA-N |  A0A1S4F2T6 |     26.75     |
|  116  | ILAYIAGXTHKHNT-UHFFFAOYSA-N |    P17763   |     26.64     |
|  117  | PMBHAWNZPPNADR-UHFFFAOYSA-N |  A0A6M3GXE4 |     26.57     |
|  118  | CYCXZGUVPDRYLG-FQEVSTJZSA-N |    P17763   |     26.57     |
|  119  | DBOZSKOENGSGEJ-UHFFFAOYSA-N |  A0A6B9WHL6 |     26.56     |
|  120  | GBABOYUKABKIAF-DAIMWMSVSA-N |    Q6YMS7   |     26.52     |
|  121  | YANGEESWIGIKOP-UUWRZZSWSA-N |    Q6YMS3   |     26.47     |
|  122  | OGSBUKJUDHAQEA-IURRXHLWSA-N |    Q6YMS7   |     26.37     |
|  123  | SNHCRNMVYDHVDT-UHFFFAOYSA-N |  A0A6B9WHJ8 |     26.35     |
|  124  | WIDKTXGNSOORHA-CJHXQPGBSA-N |  A0A1S4F2T6 |     26.32     |
|  125  | OWEGWHBOCFMBLP-UHFFFAOYSA-N |    P29991   |     26.27     |
