| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 113  |                                                                4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE                                                               |    NLRP3    |      8.06     |
| 114  |                                                                                   Atracurium besylate                                                                                   |     ZBP1    |      8.05     |
| 115  |                                                                                Thymidine-5'-Triphosphate                                                                                |    NLRP3    |      8.05     |
| 116  |                                                    (4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol                                                   |     ZBP1    |      8.04     |
| 117  |                                                                                      Fosnetupitant                                                                                      |    NLRP3    |      8.04     |
| 118  |                                                                                        Mirabegron                                                                                       |     ZBP1    |      8.04     |
| 119  |                                                                                         AMD-070                                                                                         |    NLRP3    |      8.03     |
| 120  |                                                                                         Zileuton                                                                                        |     ZBP1    |      8.03     |
| 121  |                                                                                       Halometasone                                                                                      |     ZBP1    |      8.03     |
| 122  |                                                                                       Zafirlukast                                                                                       |    NLRP3    |      8.03     |
| 123  |                                                                                     Difluocortolone                                                                                     |    NLRP3    |      8.03     |
| 124  |                                                              N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide                                                              |     ZBP1    |      8.02     |
| 125  |                                                                                       Antrafenine                                                                                       |    NLRP3    |      8.02     |
| 126  |                                                                N-(4-chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide                                                                |     ZBP1    |      8.02     |
| 127  |                                                                                        Duvelisib                                                                                        |     ZBP1    |      8.02     |
| 128  |                                           6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine                                           |    NLRP3    |      8.02     |
| 129  |                                                    (4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol                                                   |    NLRP3    |      8.02     |
| 130  |                                                                                   Telapristone acetate                                                                                  |    NLRP3    |      8.02     |
| 131  |                                                                                        Variolin B                                                                                       |    NLRP3    |      8.01     |
| 132  |                                                                                         MMI-175                                                                                         |     ZBP1    |      8.01     |
| 133  |                                                                                       Posaconazole                                                                                      |     ZBP1    |      8.00     |
| 134  |                                                       6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE                                                      |    NLRP3    |      8.00     |
| 135  |                                                                                        Linsitinib                                                                                       |     ZBP1    |      8.00     |
| 136  |                                                                                        Quetiapine                                                                                       |    NLRP3    |      7.98     |
| 137  |                                                                                       Posaconazole                                                                                      |    NLRP3    |      7.98     |
| 138  |                                                                                       Calcifediol                                                                                       |    NLRP3    |      7.98     |
| 139  |                                                                                       Fluorescein                                                                                       |    NLRP3    |      7.97     |
| 140  |                                                                                       Tazemetostat                                                                                      |    NLRP3    |      7.97     |
| 141  |                                                3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate                                                |     ZBP1    |      7.97     |
| 142  |                                                                                        Ramosetron                                                                                       |     ZBP1    |      7.97     |
| 143  |                                                  (3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one                                                 |    NLRP3    |      7.95     |
| 144  |                                                                    N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE                                                                   |     ZBP1    |      7.94     |
| 145  |                                                                                        Mirabegron                                                                                       |    NLRP3    |      7.94     |
| 146  |                                                                                       Clocortolone                                                                                      |    NLRP3    |      7.94     |
| 147  |                                                                                       Fluorescein                                                                                       |     ZBP1    |      7.94     |
| 148  |                                                     (2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide                                                     |    NLRP3    |      7.94     |
| 149  |                                                 N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-(1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL)PROLINAMIDE                                                 |     ZBP1    |      7.94     |
| 150  |                                        1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA                                       |    NLRP3    |      7.93     |
| 151  |                                                                                       Mocetinostat                                                                                      |    NLRP3    |      7.93     |
| 152  |                                                                                        Tivantinib                                                                                       |    NLRP3    |      7.93     |
| 153  |                                                                                         Suprofen                                                                                        |    NLRP3    |      7.93     |
| 154  |                                                                                       Halometasone                                                                                      |    NLRP3    |      7.93     |
| 155  |                                                                                  Boldenone undecylenate                                                                                 |    NLRP3    |      7.92     |
| 156  |                                                                                        Olmutinib                                                                                        |     ZBP1    |      7.92     |
| 157  |                                                                                        Olmutinib                                                                                        |    NLRP3    |      7.91     |
| 158  |                                                                                        Tivantinib                                                                                       |     ZBP1    |      7.91     |
| 159  |                                                3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate                                                |    NLRP3    |      7.91     |
| 160  |                                                                                        Rucaparib                                                                                        |     ZBP1    |      7.91     |
| 161  |                                                     (2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide                                                     |     ZBP1    |      7.90     |
| 162  |                                                                 N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE                                                                 |    NLRP3    |      7.90     |
| 163  |                                                                               Ferric pyrophosphate citrate                                                                              |    NLRP3    |      7.90     |
