| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 184  |                                                                                       Hydroquinone                                                                                      |    NLRP3    |     11.79     |
| 185  |                                                             2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine                                                            |     ZBP1    |     11.79     |
| 186  |                                          [4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile                                          |    NLRP3    |     11.79     |
| 187  |                                                                                       Entrectinib                                                                                       |    NLRP3    |     11.79     |
| 188  |                                                                                         CRA_1144                                                                                        |     ZBP1    |     11.79     |
| 189  |                                                            3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE                                                           |     ZBP1    |     11.79     |
| 190  |                                                                         5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone                                                                        |    NLRP3    |     11.79     |
| 191  |                                            [4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID                                           |    NLRP3    |     11.79     |
| 192  |                                                                                       Vinorelbine                                                                                       |    NLRP3    |     11.79     |
| 193  |                                                        3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE                                                        |    NLRP3    |     11.79     |
| 194  |                                                                   3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE                                                                   |     ZBP1    |     11.79     |
| 195  |                                            6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE                                           |     ZBP1    |     11.79     |
| 196  |                                                         1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine                                                        |     ZBP1    |     11.79     |
