| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 118  |                                                                                        Nebivolol                                                                                        |    NLRP3    |     17.29     |
| 119  |                                                                                       Eluxadoline                                                                                       |     ZBP1    |     17.28     |
| 120  |                                                                                        Lamivudine                                                                                       |    NLRP3    |     17.24     |
| 121  |                                                                                        Sorafenib                                                                                        |    NLRP3    |     17.23     |
| 122  |                                                                                        Vandetanib                                                                                       |    NLRP3    |     17.14     |
| 123  |                                                                                        Tranilast                                                                                        |    NLRP3    |     17.12     |
| 124  |                                                   (2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid                                                  |     ZBP1    |     17.12     |
| 125  |                                                                                          Valine                                                                                         |    NLRP3    |     17.09     |
| 126  |                                                                                        Bortezomib                                                                                       |     ZBP1    |     17.08     |
| 127  |                                                                         Bis(5-Amidino-2-Benzimidazolyl)Methanone                                                                        |     ZBP1    |     17.02     |
| 128  |                                                                                        Teniposide                                                                                       |    NLRP3    |     16.97     |
| 129  |                                                                                        Mestranol                                                                                        |     ZBP1    |     16.97     |
| 130  |                                                                                         Choline                                                                                         |    NLRP3    |     16.88     |
| 131  |                                                         N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE                                                        |     ZBP1    |     16.84     |
| 132  |                                                                                        Clofedanol                                                                                       |    NLRP3    |     16.82     |
| 133  |                                            4-Methyl-5-[(2Z)-2-{[4-(4-morpholinyl)phenyl]imino}-2,5-dihydro-4-pyrimidinyl]-1,3-thiazol-2-amine                                           |    NLRP3    |     16.78     |
| 134  |                                                                                        Oxypurinol                                                                                       |     ZBP1    |     16.74     |
| 135  |                                                                                        Fimasartan                                                                                       |    NLRP3    |     16.71     |
| 136  |                                                                                        Bosutinib                                                                                        |     ZBP1    |     16.71     |
| 137  |                                          (3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime                                          |    NLRP3    |     16.65     |
| 138  |                                                                                        Bilastine                                                                                        |    NLRP3    |     16.64     |
| 139  |                                                                                         Ebastine                                                                                        |    NLRP3    |     16.53     |
| 140  |                                                               2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL                                                              |     ZBP1    |     16.53     |
| 141  |                                                      2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE                                                     |     ZBP1    |     16.53     |
| 142  |                                                                                   Chromium nicotinate                                                                                   |    NLRP3    |     16.51     |
| 143  |                                                                                        Phenytoin                                                                                        |     ZBP1    |     16.50     |
| 144  |                                                                                       Butorphanol                                                                                       |    NLRP3    |     16.47     |
| 145  |                                                                                        Olmesartan                                                                                       |    NLRP3    |     16.47     |
| 146  |                                                                                         Arginine                                                                                        |     ZBP1    |     16.42     |
| 147  |                                                                                        Piboserod                                                                                        |    NLRP3    |     16.37     |
| 148  |                                                                                       Calcifediol                                                                                       |    NLRP3    |     16.37     |
| 149  |                                                              6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID                                                             |     ZBP1    |     16.31     |
| 150  |                                                                        4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME                                                                       |    NLRP3    |     16.20     |
| 151  |                                                                                       Mephenytoin                                                                                       |    NLRP3    |     16.17     |
| 152  |                                                                                        Lenvatinib                                                                                       |     ZBP1    |     16.10     |
| 153  |                         N-(1-CYANOCYCLOPROPYL)-3-({[(2S)-5-OXOPYRROLIDIN-2-YL]METHYL}SULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE                        |     ZBP1    |     16.07     |
| 154  |                                                                                        Mirabegron                                                                                       |    NLRP3    |     16.04     |
| 155  |                                 (3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE                                |     ZBP1    |     16.03     |
| 156  |                                                                                      Troxacitabine                                                                                      |     ZBP1    |     15.96     |
| 157  |                                                                                        Metoprolol                                                                                       |     ZBP1    |     15.95     |
| 158  |                                                                                       Bendamustine                                                                                      |    NLRP3    |     15.89     |
| 159  |                                                                                        Tryptophan                                                                                       |     ZBP1    |     15.89     |
| 160  |                                                                         7,8-dihydroxy-4-phenyl-2H-chromen-2-one                                                                         |    NLRP3    |     15.87     |
| 161  |                                                                                       Desmopressin                                                                                      |     ZBP1    |     15.84     |
| 162  |                                                                                  Fludeoxyglucose (18F)                                                                                  |    NLRP3    |     15.83     |
